,hotel,star,review,date,real_date,length
13,오라카이 송도파크 호텔,1,씻고나왓는데 샤워부스밖에 물이흥건한거에요….세면대아래 하수구에 물이역류했는지 머리카락이랑 이물질들이같이 역류해있더라고요..엄마생신이라 준비한 호캉스인데 마지막기분에 너무상했네여 그래도 4성급호텔인데 이런경우가…너무당황스러웠어요,2022. 03. 06,2022. 03. 06,126
14,오라카이 송도파크 호텔,5,직원분들 친절하시네요,2022. 03. 06,2022. 03. 06,11
15,오라카이 송도파크 호텔,5,좋은 룸에서 아주 좋은 서비스 받으며 쉬다갑니다 송도에서 최고,2022. 03. 06,2022. 03. 06,34
16,오라카이 송도파크 호텔,5,코로나 확진되서 못가가지고 지인 분께 양도했고 잘 보내셨다고 합니다,2022. 03. 06,2022. 03. 06,37
17,오라카이 송도파크 호텔,5,전망이 좋았습니다,2022. 03. 06,2022. 03. 06,9
18,오라카이 송도파크 호텔,4,호캉스 하기 좋아요,2022. 03. 05,2022. 03. 05,10
19,오라카이 송도파크 호텔,5,"두번째 방문인데
여전히 좋네요",2022. 03. 04,2022. 03. 04,16
20,오라카이 송도파크 호텔,4,깨끗하고 경치도 좋았습니다.,2022. 03. 03,2022. 03. 03,15
21,오라카이 송도파크 호텔,5,깨끗하고 좋았어요,2022. 03. 03,2022. 03. 03,9
22,오라카이 송도파크 호텔,5,좋았어요~,2022. 03. 02,2022. 03. 02,5
23,오라카이 송도파크 호텔,5,좋읍니다ㅎㅎ,2022. 03. 02,2022. 03. 02,6
24,오라카이 송도파크 호텔,4,뷰도는 좋았어요,2022. 03. 02,2022. 03. 02,8
25,오라카이 송도파크 호텔,4,위치도 좋고 서비스도 좋았어요. 조금 올드한 객실 분위기..,2022. 03. 02,2022. 03. 02,33
26,오라카이 송도파크 호텔,5,깨끗하고 좋았습니다.,2022. 03. 02,2022. 03. 02,11
27,오라카이 송도파크 호텔,5,다음에 또 이용하겠습니다,2022. 03. 02,2022. 03. 02,13
28,오라카이 송도파크 호텔,5,위치 센트럴파크 바로 앞이라 너무 좋구요. 숙소도 깔끔하고 맘에 드네요. 잘 이용하고 갑니다~~,2022. 03. 01,2022. 03. 01,53
29,오라카이 송도파크 호텔,5,위치좋고 가성비좋아요. 조식도 괜찮아요.,2022. 03. 01,2022. 03. 01,22
30,오라카이 송도파크 호텔,5,뷰도 정말 예쁘고 주변에 센트럴파크랑 롯데마트가 있어서 너무 좋았어요 또가고싶어집니다!,2022. 02. 28,2022. 02. 28,48
31,오라카이 송도파크 호텔,5,"센트럴파큐뷰도 좋았고, 대각길건너 롯데마트에 가서 간단한 야식거리도 미리 살수 있었고, 편안히 하룻밤 묵고 아침 조식은 연어가 없어 좀 아쉬웠지만 체크아웃 후에는 1시까지는 주차해도 좋다하여 센트럴파크도 한바퀴 산책하고 떠났어요. 
가족들과 또하나의 좋은 추억 만들었습니다. 친절한 스태프들 고마웠어요. 
주차장은 주말엔 좀 작은듯 합니다. 길건너 공원 주차장이용하면 된다는군요. 전 지하 내려가다가 빠지는 차가 있어 바로 했었어요.",2022. 02. 28,2022. 02. 28,242
32,오라카이 송도파크 호텔,5,"두번째 방문입니다
접근성도 좋고 직원분들도 친절하세요
코너룸이라 티비랑 화장대거울 위치가 애매해서 당황스러웠지만 뷰 좋은곳에서 잘쉬다갑니다",2022. 02. 28,2022. 02. 28,77
33,오라카이 송도파크 호텔,5,뷰좋았습니다,2022. 02. 28,2022. 02. 28,6
34,오라카이 송도파크 호텔,5,재방문 나중에 꼭 할의향 100프로,2022. 02. 28,2022. 02. 28,19
35,오라카이 송도파크 호텔,5,좋은시설 좋은환경  특히 수영장 하고 피트니스가 좋아요,2022. 02. 28,2022. 02. 28,30
36,오라카이 송도파크 호텔,5,"접근성 좋고 뷰도 좋았어요
잔디가 돋아나는 푸릇푸릇한 계절에 오면 더 좋을 듯해요
다음 번엔 좀 더 높은 층으로 가보고 싶어요
친구랑 잘 놀다가요 ^^~",2022. 02. 28,2022. 02. 28,85
37,오라카이 송도파크 호텔,2,뷰는 지하철 개찰구 보이는 뷰더라구요~~이건 둘째 치고  아무리 체크인시 배정 싼 객실 예약 했지만 초딩 아들 이랑 둘이 숙박하는데 트윈베드라니 ~센스 너무 없으셨고 싱글로 해달라니 만실 이라고 하셨지만 11층 라인 배정 이었는데 뒷쪽 싱글 방 청소 하고 문  열어 논 방에 빈방 많더라구요~씁쓸 했어요~거기다 둘다 비염 이었는데 침구 먼지 졸 많고 거기다 너무더워서 온도를 아무리 내려도 온도가 안내려가 새벽 3시까지 잠 못잤어요ㅠㅠ 프론트 전화하니 중앙식 난방 이라 어쩔수 없데요 ~환기도 안되고 공기질 최악에 ~아침 7시반에 체크아웃 했어요~제 평가는 인터넷 좋은 뷰 사진만 너무 믿지 마시고 직원 생각보다 불친절~청소 상태  별로~객실 환기 안됨~공기질 최악~수영장 좋고 교통 접근성 좋고  롯데마트 있어서 좋고!! 이상입니다더보기,2022. 02. 28,2022. 02. 28,413
38,오라카이 송도파크 호텔,5,"스탠다드 예약했는데 방에 문제가있어
스위트 룸으로 바꿔주셨어요 나중에 방가격보니깐
가격이 너무비싸세 놀랐습니다
친절하게 해주셔셔 감사합니다",2022. 02. 27,2022. 02. 27,77
39,오라카이 송도파크 호텔,5,괜찮았습니다,2022. 02. 27,2022. 02. 27,6
40,오라카이 송도파크 호텔,1,"주차 자리도 부족해서 공원주차장에 대야하고, 객실에 먼지 많고 욕실에 물도 미지근하게 나옵니다. 그리고 무슨 치약칫솔도 없어서 판매하고 있네요. 주말에 기분내려고 20만원내고 예약했는데 실망만하고 갑니다",2022. 02. 27,2022. 02. 27,113
41,오라카이 송도파크 호텔,5,깨끗하고 좋았습니다.,2022. 02. 26,2022. 02. 26,11
42,오라카이 송도파크 호텔,5,잘 다녀갑니다.,2022. 02. 26,2022. 02. 26,8
43,오라카이 송도파크 호텔,5,너무 좋았습니다 ! 늦게가서 일반객실이 다 나가서 후의 처치를 너무 잘해주셔서 좋은 기억만 가지고 여행 마무리를 했네요 다음번엔 일찍 일어나서 조식도 먹어보고 싶을정도로 재방문 의사가 있습니다,2022. 02. 26,2022. 02. 26,107
44,오라카이 송도파크 호텔,5,그냥 좋네요,2022. 02. 26,2022. 02. 26,6
45,오라카이 송도파크 호텔,4,침대 쿠션이 졸아용,2022. 02. 25,2022. 02. 25,10
46,오라카이 송도파크 호텔,5,"교통의 중심지 중에서도 센터 자리 역활을 톡톡히 했어요. 신호등만 건너면 롯데마트가 있어 마트에서 장보기가 수월했고 송도한옥식당마을, 센트럴파크도 도보로 이동 할 수 있어서 좋았어요. 무엇보다 센트럴파크 뷰가 한몫했어요.",2022. 02. 24,2022. 02. 24,123
47,오라카이 송도파크 호텔,5,"뷰가 환상적이었어요. 13층 배정 받았는데 좀 더 고층이었으면 더 좋았을거 같아요. 오전,오후,새벽에 바라보는 뷰가 다 달랐어요. 센트럴파크 뷰로 인해 좋은 시간 보내게 되었습니다.",2022. 02. 24,2022. 02. 24,101
48,오라카이 송도파크 호텔,5,경치좋아요. 레스토랑도 👍 다만 샤워실 문이 닫기 힘들었어요,2022. 02. 23,2022. 02. 23,33
49,오라카이 송도파크 호텔,5,가성비 좋고 호텔같어요,2022. 02. 23,2022. 02. 23,12
50,오라카이 송도파크 호텔,4,"칫솔 없고,,치약 다 챙기셔야 하구용 뷰는 엄청 좋앟어요 침대도 편하고",2022. 02. 22,2022. 02. 22,39
51,오라카이 송도파크 호텔,5,직원분들 친절하시고 편히 쉬다가요,2022. 02. 22,2022. 02. 22,18
52,오라카이 송도파크 호텔,5,"방 마다 특징이 있는데 선택 할 수 있게 해주셔서 뷰 좋은 방으로 선택했어요 :)
덕분에 1박2일 좋은 시간 보내고 가게 되어서 감사합니다 :)",2022. 02. 21,2022. 02. 21,80
53,오라카이 송도파크 호텔,5,"9층 뷰입니다
마트도 가깝고
잘쉬다 갔습니다",2022. 02. 21,2022. 02. 21,24
54,오라카이 송도파크 호텔,4,좋네요 일정이좀 빡빡했지만 잘묵다갑니다따뜻해요,2022. 02. 20,2022. 02. 20,25
55,오라카이 송도파크 호텔,5,센트럴파크뷰 바라 보면서 와인 마시니깐 너무 좋네요 다음에도 다시 숙박할 계획입니다,2022. 02. 20,2022. 02. 20,46
56,오라카이 송도파크 호텔,2,"샤워물 온도가 미지근해서  아쉬웠고 밤 10시 넘어 전등 컨트롤러가 작동하지 않아 서비스를 받아야했고 히터온도를 높였는데도 실내온도가 낮아서 추웠어요.
전망이나 위치는 좋은데 다음에 다시 예약하는 건 생각해봐야할듯합니다.",2022. 02. 19,2022. 02. 19,123
57,오라카이 송도파크 호텔,5,깔끔하고 좋았어용,2022. 02. 17,2022. 02. 17,9
58,오라카이 송도파크 호텔,5,우리 집 동네 최고 호텔,2022. 02. 15,2022. 02. 15,13
59,오라카이 송도파크 호텔,5,주차편리하고 친절합니다,2022. 02. 14,2022. 02. 14,12
60,오라카이 송도파크 호텔,5,"헬스장 너무 만족합니다 : )
하지만 주차장 진입구가 좁아서..
거울 등 비치하여 보완해주셨으면 좋겠어요",2022. 02. 13,2022. 02. 13,58
61,오라카이 송도파크 호텔,3,혼자 쉬러 갔는데 누가 문을 열려고 해서 무서워서 세시간만에 나왔네요..,2022. 02. 10,2022. 02. 10,40
62,오라카이 송도파크 호텔,5,잘 쉬다갑니다~,2022. 02. 10,2022. 02. 10,8
63,오라카이 송도파크 호텔,5,여윽시 오라카이 이번에도 잘 묵고갑니데이,2022. 02. 10,2022. 02. 10,22
64,오라카이 송도파크 호텔,5,깔끔하고 조용함,2022. 02. 10,2022. 02. 10,8
65,오라카이 송도파크 호텔,5,룸 컨디션도 좋았고 조식도 맛있었어요!,2022. 02. 09,2022. 02. 09,21
66,오라카이 송도파크 호텔,4,전망좋은 객실이라서 좋았어요,2022. 02. 08,2022. 02. 08,15
67,오라카이 송도파크 호텔,4,위치고 좋고 다 좋아요 룸 업글도 해주시고 ㅎㅎ 강추입니다,2022. 02. 08,2022. 02. 08,32
68,오라카이 송도파크 호텔,5,뷰는 바라보는 것 만으로 너무 예뻐서 기분이 좋았어요~~ 체크인 해주시는 분이 별로 친절하지 않다고 느껴 기분이 영 그랬네유,2022. 02. 08,2022. 02. 08,69
69,오라카이 송도파크 호텔,5,깔끔하구 좋았어요!!,2022. 02. 07,2022. 02. 07,11
70,오라카이 송도파크 호텔,5,가끔씩 가는데 항상 깔끔하고 만족스럽게 쉬고 오는 것 같습니다,2022. 02. 07,2022. 02. 07,34
71,오라카이 송도파크 호텔,5,좋았습니다,2022. 02. 07,2022. 02. 07,5
72,오라카이 송도파크 호텔,5,친절하게 너무 잘해주셔서 잘 놀다가 갑니다,2022. 02. 06,2022. 02. 06,23
73,오라카이 송도파크 호텔,4,샤워부스 문이 안닫혀서 물이밖으로 나가는거말고는 좋았어요,2022. 02. 05,2022. 02. 05,31
74,오라카이 송도파크 호텔,4,생각보단..,2022. 02. 04,2022. 02. 04,6
75,오라카이 송도파크 호텔,5,파크뷰가 정말 예술입니다 침대도 편해서 완전 꿀잠 잤어요,2022. 02. 04,2022. 02. 04,31
76,오라카이 송도파크 호텔,3,호텔은 좋습니다. 근데 좀 춥습니다. 그리고 시설이 오래되서 샤워부스에서 물이 새서 욕실 바닥이 흥건해집니다. 또 드라이기의 바람이 아주 자연풍입니다 너무 약하게 나와서 급한사람은 프론트에 별도로 이야기 해야합니다. 그리고 1층 펍의 메뉴증 카프리제는 메뉴판하고 내용물이 달라 좀.  생모짜렐라 치즈가 들어 있다고 했는데 나온것은 생이아닌 그냥 모짜렐라치즈가 나오네요. 프론트에 문의하니모짜렐라가 맞다고 하네요. 느낌은 생삼겹살 시켰더니 냉삼겹살 받은 기분입니다. 주인한테 물어보니 삼겹살이 맞지않냐 ㅋㅋㅋ. 그외는 좋습니다더보기,2022. 02. 03,2022. 02. 03,296
77,오라카이 송도파크 호텔,5,시티뷰를 썼는데 이쁘고 좋았어요,2022. 02. 03,2022. 02. 03,17
78,오라카이 송도파크 호텔,5,ㅇㅇㅇㅇㅇㅇ어매니티랑 수건이 없어서 당황했으나.사과하며 바로 올려다줌. 사우나 좋아요~,2022. 02. 02,2022. 02. 02,48
79,오라카이 송도파크 호텔,5,좋아요 좋아요,2022. 02. 02,2022. 02. 02,7
80,오라카이 송도파크 호텔,5,뷰 최고 시설 최고 가성비👍🏻,2022. 02. 02,2022. 02. 02,16
81,오라카이 송도파크 호텔,5,커튼 너무 쭈글거리는 거 말고는 ㄱㅊ.. 가성비,2022. 02. 01,2022. 02. 01,26
82,오라카이 송도파크 호텔,1,"주변 호텔들 비슷한 가격대는 다 가봤는데 여기만큼은 다시 오고싶지 않음...일단 시설 하자가 너무 많음
호텔 화장실은 욕실화가 없으니 대부분은 바닥에 물이 흐르니 발에 물기를 닦을 작고 두꺼운 수건이 하나쯤 구비되어 있는데 여긴 그런게 없음.뭐 이거정돈 남는 수건 화장실 입구에 깔고 발 닦고 나가면 되니 이해ㅇㅋ.
근데 화장실 샤워부스 문이 바닥에 걸리는지 안닫히네?
샤워하면서 물 밖으로 다 튀어나감...변기위에 환풍기는
고장난건지 부서진건지 반쯤 튀어나와서 볼일볼때마다 불안하고... 더 충격적인건 방음이 안됨... 웬만한 모텔들도 이정도까지 방음이 안되진 않을텐데 옆방 윗방 소리 다들리고 다른방 샤워하면서 트는 노랫소리 다 울리고 뭐 그래 많이 이해해서 다른방 쓰는 놈들이 예의 없이 화장실에서 노래 크게틀고 울리게 한다치는데 다른방 사람이 화장실 물내리는소리 샤워할때 배수구에 물 흐르는소리 세면대 물 흐르는소리... 대학생때 원룸 살았을때도 소리 들렸는데 저거만큼 크게 안들렸음... 난 무슨 막힌 변기 뚫리는 소리마냥 나길래 내 방 세면대 고장난줄알고 뛰어가서 확인할 정도임... 그리고 샤워가운 두개있는거 하나는 허리끈 거는 부분이 떨어져있어서 활짝 펼치고 있었고
테이블 하나있는거 높이도 애매해서 뭐 먹으면 허리 엄청 불편한데 기울어져 있어서 쏟을만한 음료 놓지도 못하고 침대 두개중에 하나는 아직 눕지도 않았는데 베개밑에 머리카락있고 룸서비스 조식시킨건 빵은 선택지도 없이 토스트고 버터는 얼은건지 나이프로 발라먹지도 못하고 무슨 앙버터 마냥 먹고 감자튀김만 쓸데없이 많고 베이컨은 진짜 최악이었음 딱딱해서 치아 나가는줄 알음...감자나 수프에 올라가는 베이컨 바싹구워서 작게 잘라둔거마냥 딱딱함.
좋았던건 침구에서 보송한 냄새 난거 딱 하나임...더보기",2022. 02. 01,2022. 02. 01,881
83,오라카이 송도파크 호텔,5,너무너무좋았어요,2022. 01. 31,2022. 01. 31,8
84,오라카이 송도파크 호텔,4,"깨끗하고 직원분들 친절합니다. 1층에 편의점이 있는데 상품이 별로 없어서 아쉽습니다.. 수영장, 헬스장 시설 좋고 다음에 또 이용하겠습니다.",2022. 01. 31,2022. 01. 31,78
85,오라카이 송도파크 호텔,5,"3인 숙소로 찰떡이에요♥︎
파크뷰도 아니고 고층도 아니였는데도 뷰 예쁩니당!! 이 방은 건물 모서리에 위치해서인지 침대에 누웠을때 옆도 통유리이고 앞도 통유리여서 더 좋았어요. 침구도 푹신하고 깨끗하고 어메니티도 좋았습니다. 1박이라 아쉽네요ㅠㅠ 만족스러운 여행이였어요",2022. 01. 31,2022. 01. 31,150
86,오라카이 송도파크 호텔,5,가성비 대비 좋아요,2022. 01. 30,2022. 01. 30,10
87,오라카이 송도파크 호텔,5,맘에 듭니다,2022. 01. 30,2022. 01. 30,6
88,오라카이 송도파크 호텔,5,앞에 센트럴 파크 보여요,2022. 01. 30,2022. 01. 30,13
89,오라카이 송도파크 호텔,5,비즈니스호텔론 최고,2022. 01. 30,2022. 01. 30,10
90,오라카이 송도파크 호텔,5,좋습니다 깔끔해요,2022. 01. 30,2022. 01. 30,9
91,오라카이 송도파크 호텔,5,호텔안에 편의점 굳,2022. 01. 30,2022. 01. 30,10
92,오라카이 송도파크 호텔,5,직장인들 갈 수 있게 조식포함 할인 좀 해주세요,2022. 01. 30,2022. 01. 30,26
93,오라카이 송도파크 호텔,5,조식포함 할인만 있으면 더 좋을 것 같아요,2022. 01. 30,2022. 01. 30,23
94,오라카이 송도파크 호텔,5,가성비 좋습니다,2022. 01. 30,2022. 01. 30,8
95,오라카이 송도파크 호텔,5,깔끔하고 좋아요,2022. 01. 30,2022. 01. 30,8
96,오라카이 송도파크 호텔,5,종ㄱㆍ요ㅎㅎ,2022. 01. 29,2022. 01. 29,6
97,오라카이 송도파크 호텔,5,교통이 편리해서 좋아요,2022. 01. 29,2022. 01. 29,12
98,오라카이 송도파크 호텔,5,"위치도 좋고 파크뷰가 최고입니다.
다음에도 이용하고 싶어요",2022. 01. 27,2022. 01. 27,32
99,오라카이 송도파크 호텔,5,뷰도 이쁘고 예쁘게 잘 이용했어요,2022. 01. 27,2022. 01. 27,18
100,오라카이 송도파크 호텔,5,조앙농ㅎㅎ,2022. 01. 26,2022. 01. 26,5
101,오라카이 송도파크 호텔,5,뷰가 좋습니다.,2022. 01. 26,2022. 01. 26,8
102,오라카이 송도파크 호텔,5,뷰가 죽입니다.,2022. 01. 26,2022. 01. 26,8
103,오라카이 송도파크 호텔,3,위치가 좋아요!,2022. 01. 25,2022. 01. 25,8
104,오라카이 송도파크 호텔,5,항상 이용하는 곳입니다 미리 예약하면 금액도 저렴하고 수영장 헬스장 편의점 다 있고 접슨성 좋고 깔끔하고 또 이용할께요,2022. 01. 24,2022. 01. 24,66
105,오라카이 송도파크 호텔,4,송도에서 숙소 찾는다면 오라카이~~👍,2022. 01. 24,2022. 01. 24,20
106,오라카이 송도파크 호텔,5,재밌게 놀다왔어요~~,2022. 01. 23,2022. 01. 23,11
107,오라카이 송도파크 호텔,5,친절하고 조아용,2022. 01. 23,2022. 01. 23,8
108,오라카이 송도파크 호텔,5,"파크뷰 트윈예얃했어요 
대로변이 더 많이 보이는것같아서 아쉬웠지만 
좋았습니다",2022. 01. 23,2022. 01. 23,43
109,오라카이 송도파크 호텔,4,대형마트가까운 장점있어요,2022. 01. 22,2022. 01. 22,13
110,오라카이 송도파크 호텔,5,좋아요 잘 쉬다갑니더,2022. 01. 21,2022. 01. 21,11
111,오라카이 송도파크 호텔,5,"뷰맛집이에요!! 통 유리로 돼있어서 밤에 불 끄고 보면 너무 예뻐요. 침대도 폭신폭신하고 너무 편해요.
티비는 좀 오래된느낌?
그리고 샤워할때 뜨거운 물이 잘 안나왔어요.
하지만 뷰가 너무 좋아서 용서됩니다! 침대 편한것도 한몫 했어요!",2022. 01. 19,2022. 01. 19,132
112,오라카이 송도파크 호텔,5,위치도 좋고 최고에요,2022. 01. 18,2022. 01. 18,11
113,오라카이 송도파크 호텔,4,좋앗습니다,2022. 01. 17,2022. 01. 17,5
114,오라카이 송도파크 호텔,5,룸 컨디션도 너무 좋았고 업그레이드 해주셔서 넓은 방 쾌적하게 이용하구 왔어요ㅎㅎ,2022. 01. 17,2022. 01. 17,45
115,오라카이 송도파크 호텔,5,"파크뷰 야경도 최고였고, 가성비가 짱짱인 호텔이었습니다-ㅎ",2022. 01. 17,2022. 01. 17,32
116,오라카이 송도파크 호텔,3,조명을 어떻게 끄는지 몰라서 한참을 찾다가 포기하고 누웠는데 진짜 자기 너무 힘들었어요..ㅠㅠ,2022. 01. 16,2022. 01. 16,52
117,오라카이 송도파크 호텔,5,시설 좋고 경치 좋아요,2022. 01. 16,2022. 01. 16,12
118,오라카이 송도파크 호텔,5,룸 컨디션 좋았고 괜찮은 가격에 괜찮은 호텔이였습니다 !!,2022. 01. 16,2022. 01. 16,32
119,오라카이 송도파크 호텔,5,좋아요 좋아요,2022. 01. 16,2022. 01. 16,7
120,오라카이 송도파크 호텔,5,맘에들어요 추천,2022. 01. 13,2022. 01. 13,8
121,오라카이 송도파크 호텔,5,"일반으로 예약했는데 준 스위트로 업그레이드해주셔서 양쪽뷰 다 볼 수 있었고 특히 야경이 매우예뻤어요.

또갈게요~",2022. 01. 09,2022. 01. 09,63
122,오라카이 송도파크 호텔,4,파크뷰를 위해 비용을 더 지불했지만 후회없는 선택이었다 객실 내부는 오래된듯 보이지만 잘 정돈되어 있었다 굳이 단점을 꼽자면 작고 채널 수 적은 티비 정도? 따로 돈 내고 먹은 조식도 괜찮았다,2022. 01. 07,2022. 01. 07,107
123,오라카이 송도파크 호텔,5,밤에 유리잔 깼는데 다음날 깨끗하게 치워주셔서 감사합니다~~1216호였습다!!,2022. 01. 07,2022. 01. 07,43
124,오라카이 송도파크 호텔,5,좋아요! 엘레베이터만 불편합니다 ㅜ,2022. 01. 07,2022. 01. 07,19
125,오라카이 송도파크 호텔,5,"주니어 스위트룸 넓고, 쾌적하고 좋았어요! :)",2022. 01. 06,2022. 01. 06,26
126,오라카이 송도파크 호텔,5,좋아요좋아,2022. 01. 05,2022. 01. 05,5
127,오라카이 송도파크 호텔,4,침대가 괜찮고 시설도 나름 괜찮네요 주차공간부족한거는 아쉽네요,2022. 01. 04,2022. 01. 04,34
128,오라카이 송도파크 호텔,5,18층은 위에가 뷔페라 특정시간대에 의자끄는소리등 소음이발생합니다. 그이외에는좋았습니다.,2022. 01. 02,2022. 01. 02,49
129,오라카이 송도파크 호텔,5,잘놀다가요! 직원분들 친절하시고 청결했어용,2022. 01. 01,2022. 01. 01,23
130,오라카이 송도파크 호텔,5,체크인부터 룸 컨디션까지 모두 만족 했습니다,2022. 01. 01,2022. 01. 01,24
131,오라카이 송도파크 호텔,5,가성비 좋습니다. 조식은 돈아까움,2021. 12. 30,2021. 12. 30,18
132,오라카이 송도파크 호텔,5,따뜻하게보내다가요,2021. 12. 29,2021. 12. 29,9
133,오라카이 송도파크 호텔,5,따뜻하게 잘 잤어요. 다만 조명 키고 끄는게 조금 불편했네요,2021. 12. 28,2021. 12. 28,33
134,오라카이 송도파크 호텔,5,체크인은 길고 수영장도 못 즐겼지만.. 전반적으올 친절하고 조용하고 좋았어요,2021. 12. 28,2021. 12. 28,42
135,오라카이 송도파크 호텔,5,좋았습니다!ㅎㅎ,2021. 12. 28,2021. 12. 28,8
136,오라카이 송도파크 호텔,5,너무 좋았어요!!! 근데 욕조가 없어서 살짝 아쉽 ㅠ,2021. 12. 27,2021. 12. 27,29
137,오라카이 송도파크 호텔,5,크리스마스를 이곳에서 보냈습니다. 깨끗하고 친절합니다. 잠 더 자겠다고 실내 수영장 안 간 것이 좀 후회 되네요ㅠ,2021. 12. 27,2021. 12. 27,63
138,오라카이 송도파크 호텔,5,만족스러웠습니다. 깨끗하고 뷰가 좋았어요.,2021. 12. 27,2021. 12. 27,23
139,오라카이 송도파크 호텔,5,짱 짱 짱,2021. 12. 26,2021. 12. 26,5
140,오라카이 송도파크 호텔,4,너무 좋았습니다. 그런데 방이 좀 건조해요 ㅠㅠ,2021. 12. 26,2021. 12. 26,26
141,오라카이 송도파크 호텔,1,"무슨 호텔이 주차장 부족해서 5분이나 걷는 공원에 주차하라고 하는건지 참나..
칫솔도 5000원이나 받고 암튼 여긴 최악! 
다신 안 가고 아무도 추천 못함",2021. 12. 26,2021. 12. 26,87
142,오라카이 송도파크 호텔,2,"연말이고 크리스마스니깐 어느정도 가격이 있음에도 분위기 내려고 객실 예약을했는데.. 진짜 일단 객실 들어가자마자 놀랬어요..
너무 작고 분위기를 낼수없는 크기였어요..
솔직히 티비는 피시방에서도 안쓰는 모니터같은거였어서 놀랬어요..
조식포함 365,000원 주고 결제했는데
이금액으로 펜션이나 모텔갈걸그랬어요..
호텔이라는거 빼고는 딱히 좋은건없던거같아요.
크리스마스 분위기내려고 예약했다가 방들어가자마자 오빠랑 싸웠네요..
오빠도 내심기대했는지 너무 작기도하고 
이금액으론 너무 아깝다고..
본인이 결제했음 아깝단 소리 안하겠는데 제가 나름 이벤트로 준비했던거였는데 속상하다하더라구요..
여튼 경험했다 생각하고..
다음엔 못올거같아요..더보기",2021. 12. 25,2021. 12. 25,360
143,오라카이 송도파크 호텔,4,괜찮았어요,2021. 12. 25,2021. 12. 25,5
144,오라카이 송도파크 호텔,5,너무 좋았습니다 자주 이용하려구요!,2021. 12. 25,2021. 12. 25,19
145,오라카이 송도파크 호텔,3,기대이하였지만 좋은날인만큼 잘 극복했네용,2021. 12. 25,2021. 12. 25,22
146,오라카이 송도파크 호텔,5,뷰가 좋아요!,2021. 12. 24,2021. 12. 24,7
147,오라카이 송도파크 호텔,5,깨끗하고 좋네요,2021. 12. 23,2021. 12. 23,8
148,오라카이 송도파크 호텔,5,너무 좋아요~!~!,2021. 12. 23,2021. 12. 23,10
149,오라카이 송도파크 호텔,4,화장실 변기물이 멈추지않고 채워질때가 종종 있어서 물 내릴때 신경써서 내려야했습니다. 그외에는 룸컨디션이 좋았습니다,2021. 12. 22,2021. 12. 22,64
150,오라카이 송도파크 호텔,5,뷰도 좋고 시설도 좋고 편하게 쉬다갑니다,2021. 12. 21,2021. 12. 21,22
151,오라카이 송도파크 호텔,4,날씨가 흐렸지만 너무 좋았습니다! 저녁에 번쩍번쩍 너무 좋았습니다!,2021. 12. 21,2021. 12. 21,37
152,오라카이 송도파크 호텔,5,인천대 입구역에서 너무 가깝고 친절하고 서비스도 굿이고 최고였어요,2021. 12. 20,2021. 12. 20,36
153,오라카이 송도파크 호텔,5,"가보고싶엇던 호텔이엿는데 깨끗하고 괸찮앗습니다
새벽에는 추워서 프론트에문의하니 바로 보일러작동 시켜주시고 직원분들도 친절했습니다
아 미취학아이두명이잇었는데 전화문의한결과 한여직원분은 추가금액 (배드포함33000원) 안내해주셧엇는데 또다른직원은 추가금없다그러셔서
조금 헷갈렷어요. 호텔인데 주차장이 너무너무협소했어요 눈까지많이온날 아기가잇어 유모차에 짐도많앗는데 건물주차장에 하지못해 아쉬웟어요 깨끗.친절.저렴  또 방문하고싶어요더보기",2021. 12. 20,2021. 12. 20,242
