,hotel,star,review,date,real_date,length
54,그랜드 하얏트 서울,5,두 말할 필요가 없는 그랜드 하얏트 너무 좋았습니다,2022. 01. 09,2022. 01. 09,28
55,그랜드 하얏트 서울,5,일찍도착했는데 얼리체크인도 해주시고 친절에 시설도 최고 넘 좋네여,2022. 01. 06,2022. 01. 06,36
56,그랜드 하얏트 서울,5,해 뜨는거 보려고 한강뷰 예약했는데 남산뷰도 궁금해지네요  아이스링크장도 너무 예쁘고  4계절 다 방문해보려고요 ,2022. 01. 04,2022. 01. 04,63
57,그랜드 하얏트 서울,4,12월31일 이라그런지 엄청 사람많고체크인체크아웃 줄서고 18층이라 엘리베이트도 한참을 기다려줄서서 타야햇고식당은 full예약되고룸써비스는 2시간30분만에 식사가 왓어요하도배가고파서 베이커리갔는데 빵도 동이 났더라고요 룸은 가격에 비해서성수기라 바가지쓴기분방이 얼마나 좁은지별한개화장실도 샤워부스만있고 우리부부의 큰마음먹은 호캉스가 그리 유쾌하진않았어요9시의 룸써비스의 저녁식사중 불꽃축제로 조금 위로받았어요그래도 직원분들은 친절하시려고 노력하시는 모습이 보였습니다 일부러 하얏트호텔은 오지않을꺼같네요20년전의 기억을 되살려왓다가 하루밤  프리미엄 한강전망킹 822800짜리객실 실망만 하고갑니다더보기,2022. 01. 02,2022. 01. 02,336
58,그랜드 하얏트 서울,4,행복한 시간을 보냈습니다,2022. 01. 02,2022. 01. 02,13
59,그랜드 하얏트 서울,5,늘 그렇듯 언제나 좋은곳,2022. 01. 02,2022. 01. 02,13
60,그랜드 하얏트 서울,5,남산뷰 너무 좋고 방도 너무 맘에들고 진짜 최고였습니다,2022. 01. 01,2022. 01. 01,30
61,그랜드 하얏트 서울,4,야경이 정말 예뻤고 그런 분위기에서 밥을 먹으니 너무 행복했습니다🤍 전체적으로 다 깔끔하고 어메니티도 맘에 들어요,2022. 01. 01,2022. 01. 01,63
62,그랜드 하얏트 서울,5,행복하게 쉬다 갑니다,2022. 01. 01,2022. 01. 01,11
63,그랜드 하얏트 서울,5,뷰가 최고였습니다,2022. 01. 01,2022. 01. 01,9
64,그랜드 하얏트 서울,5,좋았습니다 ,2021. 12. 31,2021. 12. 31,6
65,그랜드 하얏트 서울,5,좋았습니다,2021. 12. 30,2021. 12. 30,5
66,그랜드 하얏트 서울,3,입실 고객이 많으면 체크인 줄을 2시간씩 세울게 아니라 미리 체크인 시간을 조정한다거나 데스크를 더 늘리거나 준비했어야 한다고 봅니다만,2021. 12. 29,2021. 12. 29,75
67,그랜드 하얏트 서울,1,체크인 하는데 방이 정비 중이라면서 30분 정도 기다리면 전화 준다더니 50분 넘게 안 오길래 가니까 바로 카드 주시네요 까먹어놓고 입 싹 닫길래 따졌더니 그제야 죄송합니다 툭 던지기,2021. 12. 28,2021. 12. 28,102
68,그랜드 하얏트 서울,5,뷰가 매우 좋아요,2021. 12. 27,2021. 12. 27,9
69,그랜드 하얏트 서울,5,좋았어요굳,2021. 12. 26,2021. 12. 26,5
70,그랜드 하얏트 서울,5,역시하얏트입니다,2021. 12. 24,2021. 12. 24,8
71,그랜드 하얏트 서울,5,근처에 카페도 많고 좋았어요 직원들이 친절합니다 객실이 어쩔수없이 제주와 다르게 옛스럽지만 관리가 잘되어있네요,2021. 12. 24,2021. 12. 24,61
72,그랜드 하얏트 서울,5,연말 분위기 나서 너무 좋았어요,2021. 12. 22,2021. 12. 22,17
73,그랜드 하얏트 서울,5,,2021. 12. 21,2021. 12. 21,0
74,그랜드 하얏트 서울,3,블로그 등에 수많은 후기들이 있듯이 방컨디션직원들 서비스조식은 전반적으로 괜찮았는데연말이라 바빠서 그런지 항상 그런것인지 모르겠습니다만 제경험에의하면 타호텔의 경우일찍 도착하면 도착하는대로 체크인을 해주었는데 그렇게는 불가하다하여 한시간이상 기다렸던것과 너무 느리고 비효율적이라고 느껴지는 호텔 엘레베이터는 아쉬웠어요,2021. 12. 19,2021. 12. 19,177
75,그랜드 하얏트 서울,5,다들 너무 친절하시고 잘 머물다 갑니다  뷰도 너무너무 좋았어요,2021. 12. 16,2021. 12. 16,35
76,그랜드 하얏트 서울,5,겨울에 추천해요,2021. 12. 11,2021. 12. 11,8
77,그랜드 하얏트 서울,5,평일 일찍체크인하세요,2021. 12. 10,2021. 12. 10,11
78,그랜드 하얏트 서울,4,서비스 확실히 좋아요 사람 엄청 많네요,2021. 12. 07,2021. 12. 07,21
79,그랜드 하얏트 서울,5,여자친구랑 행복한 시간을 보냈어요,2021. 12. 06,2021. 12. 06,18
80,그랜드 하얏트 서울,5,클래식이죠,2021. 12. 05,2021. 12. 05,5
81,그랜드 하얏트 서울,5,5성급 호텔 다운 서비스 만족합니다,2021. 12. 01,2021. 12. 01,19
82,그랜드 하얏트 서울,5,좋았습니당,2021. 11. 30,2021. 11. 30,5
83,그랜드 하얏트 서울,5,연말 가까와져서인지 호텔 들어섰을때 체크인줄이 길어20분정도 대기했지만 고층룸 배정받고 확트인 전망뷰는 좋았어요 그치만 룸 청결도는 별로였어요 잘 보이지 않는곳에 먼지가 많았고 특히 침구류에 먼지가 많았어요 검정색 옷 입고 잠깐 누웠는데 먼지가 엄청 많이 달라붙어 놀랬어요 그리고 화장실에 비데가 사용중 갑자기 멈춰 당황했는데 급하게 배정하다보니 룸 체크가 덜되지 않은 상태에서 배정받은 느낌이 들었네요더보기,2021. 11. 29,2021. 11. 29,228
84,그랜드 하얏트 서울,5,갈때마다 항상 좋아요,2021. 11. 21,2021. 11. 21,11
85,그랜드 하얏트 서울,3,생각보다 노후되있네요,2021. 11. 20,2021. 11. 20,11
86,그랜드 하얏트 서울,5,잘 쉬었어요,2021. 11. 18,2021. 11. 18,6
87,그랜드 하얏트 서울,5,전체적으로 깨끗하고 서비스 자체도 좋았어요 한가지 단점이라면 앨레베이터에서 방키 카드로 작동을 하는데 그 방키 인식을 잘 못해요  그거 빼고 전부 만족입니다,2021. 11. 18,2021. 11. 18,87
88,그랜드 하얏트 서울,5,정말로 좋은 기념일 보냈어용 직원분들도 친절하시구 근데 꿀팁은미리 가세요 체크인 시간보다 그래야 이득이에요,2021. 11. 18,2021. 11. 18,59
89,그랜드 하얏트 서울,4,그랜드 하얏트라는 이름에 걸맞게 엄청나게 큰 규모의 호텔이였습니다 제가 간 당일이 일요일임에도 불구하고 체크인 줄이 어마어마 했을 정도의 인기를 가지고 있습니다 창가쪽에 소파와 상이 있어서 맘에드는 구조였습니다,2021. 11. 16,2021. 11. 16,117
90,그랜드 하얏트 서울,5,직원분들은 말할 필요도 없이 너무 친절하시고 룸서비스도 맛있고 뷰도 좋고 하얏트 최구,2021. 11. 15,2021. 11. 15,47
91,그랜드 하얏트 서울,5,명성답게 만족스러웠습니다만조식 메뉴가 현저히 적고 직원들이 불친절했어요,2021. 11. 14,2021. 11. 14,39
92,그랜드 하얏트 서울,4,깔끔하고 좋아요 그런데 응대나 서비스는 생각보다 별로였어요 5성급 치고 불완전한 응대가 나와서 몇번이나 불편을 경험했네요 전체적인 룸컨디션이나 뷰는 좋습니다,2021. 11. 11,2021. 11. 11,87
93,그랜드 하얏트 서울,5,체크인 시간 좀 지나서 체크인 하는거 추천이요하야트야 늘 말해뭐해요 너무너무좋아요방에서 단풍구경 잘했어요 최고,2021. 11. 08,2021. 11. 08,61
94,그랜드 하얏트 서울,5,나무조아용,2021. 11. 06,2021. 11. 06,5
95,그랜드 하얏트 서울,3,룸서비스가 좋았고양과 질 다 추천수영장 깨끗 단풍나무가 너무 멋스러웠고남산공원으로의 산책길이 좋음더보기,2021. 11. 04,2021. 11. 04,57
96,그랜드 하얏트 서울,5,조아용,2021. 11. 02,2021. 11. 02,3
97,그랜드 하얏트 서울,5,너무좋았어요,2021. 11. 01,2021. 11. 01,6
98,그랜드 하얏트 서울,5,너무 잘 쉬다왔어요프리미엄 남산 전망 도심에서 자연 힐링하고 가요서비스랑 룸서비스도 최고,2021. 10. 31,2021. 10. 31,49
99,그랜드 하얏트 서울,5,5성급이라 그런지 서비스는 정말 좋았습니다자차가 없으면 돌아다니기가 조금 불편한거 빼곤 다 좋았습니다,2021. 10. 31,2021. 10. 31,56
100,그랜드 하얏트 서울,5,좋았습니다,2021. 10. 31,2021. 10. 31,5
101,그랜드 하얏트 서울,5,한강진역이랑 이태원 가까워서 근처에서 놀고오기도 너무 좋았고 리움 미술관도 있네요 룸컨디션도 좋고 어메니티 발망인것도 인상적이네요 일단 뷰가 너무 황홀합니다🤍가을에 가니까 알록달록 하고 너무 감동적이네요 다만 밤에 밖에서 다 보이니까 블라인드 치세요 저는 한강뷰보다 남산타워뷰가 더 좋은것 같아요 한강뷰는 한강뷰보단 그냥 야외수영장뷰시티뷰같아요,2021. 10. 30,2021. 10. 30,192
102,그랜드 하얏트 서울,5,깔끔했어요,2021. 10. 29,2021. 10. 29,5
103,그랜드 하얏트 서울,5,말해뭐해요,2021. 10. 29,2021. 10. 29,5
104,그랜드 하얏트 서울,3,숙소시설이 아주 좋았습니다,2021. 10. 23,2021. 10. 23,14
105,그랜드 하얏트 서울,5,깔끔그자체,2021. 10. 21,2021. 10. 21,5
106,그랜드 하얏트 서울,5,,2021. 10. 20,2021. 10. 20,0
107,그랜드 하얏트 서울,5,두번째 방문이에요,2021. 10. 18,2021. 10. 18,9
108,그랜드 하얏트 서울,5,너무 좋아요,2021. 10. 17,2021. 10. 17,6
109,그랜드 하얏트 서울,5,아주좋아요,2021. 10. 16,2021. 10. 16,5
110,그랜드 하얏트 서울,5,호캉스 많이 다녀봤는데 진짜 인생 호캉스였습니다  5성급 호텔 답게 정말 직원분들 다 격있고 친절하시고 뷰맛집에 하 돈 많이 벌어서 또 올게요 그랜드 하얏트 체고다,2021. 10. 16,2021. 10. 16,91
111,그랜드 하얏트 서울,5,잘 쉬다갑니다,2021. 10. 13,2021. 10. 13,7
112,그랜드 하얏트 서울,5,체크아웃 하는 날 남산타워뷰 봐서 좋았습니다 직원분들 넘나 친절하시고 좋은기억만 있는 일박이일이었습니다,2021. 10. 12,2021. 10. 12,57
113,그랜드 하얏트 서울,5,즐거웠습니다,2021. 10. 08,2021. 10. 08,6
114,그랜드 하얏트 서울,4,좋아요 역시 하얏트,2021. 10. 04,2021. 10. 04,10
115,그랜드 하얏트 서울,5,차만있으면 최고,2021. 10. 04,2021. 10. 04,8
116,그랜드 하얏트 서울,5,네비로 찾아가니 직원주차장으로 안내되서 불편함이 있었고 체크인 줄이 5시까지 계속 길게 늘어서 있는것 룸서비스 이용시 전화받았던 여직원 한명이 불친절했던것 말고는 다 좋았습니다룸도 깨끗하고 무엇보다 뷰가 좋았고 야외수영장도 넓어서 재방문의사 있습니다,2021. 10. 04,2021. 10. 04,139
117,그랜드 하얏트 서울,5,친절하시구 좋았어요,2021. 10. 03,2021. 10. 03,10
118,그랜드 하얏트 서울,5,역에서 접근성은 좋지않지만 높은 언덕에 있는만큼 뷰도좋고 공기도 좋아요 직원분들도 친절하시고 객실 내부에 먼지가 좀 있는거 같지만 청결하고 좋습니다,2021. 10. 03,2021. 10. 03,82
119,그랜드 하얏트 서울,3,와인잔 하나에 대여료 오천원그리고 방음 잘 안 됨 ,2021. 10. 02,2021. 10. 02,28
120,그랜드 하얏트 서울,5,좋아슺니다 확실히 5성급이라 좋아요,2021. 10. 02,2021. 10. 02,19
121,그랜드 하얏트 서울,5,첫 호캉스를 그랜드 하얏트에서 하게 되어 기분 좋게 왔다 갑니다,2021. 09. 26,2021. 09. 26,35
122,그랜드 하얏트 서울,5,좋았어요,2021. 09. 25,2021. 09. 25,4
123,그랜드 하얏트 서울,4,규모에 비해 앨리베이터가 부족한 듯 공기청정기 요청했는데 까먹으신 거 같고 굳이 바라는 서비스는 아니지만 정문 딱 문 앞에서 차 타고 내려도 문 여닫아주는 거 잘 안 해주는게 신기했음 나머진 뭐 깨끗하고 뷰 좋고,2021. 09. 25,2021. 09. 25,118
124,그랜드 하얏트 서울,5,최고입니다,2021. 09. 23,2021. 09. 23,5
125,그랜드 하얏트 서울,5,너무좋았습니다 우아하고 고풍스러운 분위기 조용하고 남산뷰 끝내주는 위치 방청결도랑 서비스도 좋았구요 다만객실간 방음이 잘안돼 아쉬웠습니다,2021. 09. 20,2021. 09. 20,76
126,그랜드 하얏트 서울,5,잊지 못할 추억을 얻고 왔어요 남산뷰와 한강뷰로 나뉘는데 저희는 남산뷰로 받았어요 한강뷰와는 다른 느낌이지만 너무 좋았어요 시설도 너무 편리하게 잘 되어 있고 수영장도 이용했었는데 해외 온 것 마냥 너어무 아름답고 예뻤어요  다음에 재방문 의사 100 있습니다 얼른 또 가고 싶네요 ♡,2021. 09. 19,2021. 09. 19,159
127,그랜드 하얏트 서울,5,감사합니다,2021. 09. 18,2021. 09. 18,5
128,그랜드 하얏트 서울,5,프리미엄 한강뷰 역시최고,2021. 09. 17,2021. 09. 17,13
129,그랜드 하얏트 서울,5,잘쉬다갑니다,2021. 09. 16,2021. 09. 16,6
130,그랜드 하얏트 서울,5,너무 좋았습니다,2021. 09. 14,2021. 09. 14,8
131,그랜드 하얏트 서울,5,야경 하나만 보고 가기에 충분히 아깝지 않은 숙소라고 생각해요 다만 어매니티가 부족하다는 점과 드라이기가 고장이 나있어서 바꿨는데 바람이 너무 약한 드라이기로 바꿔준 점이 좀 불편했어요 유명한 호텔이니만큼 조식도 훌륭하고 침대도 편안했습니다 코로나라 야경이 생각보단 아쉬웠지만 덕분에 다음에 또 갈 것 같아요,2021. 09. 14,2021. 09. 14,172
132,그랜드 하얏트 서울,5,하얏트 최고,2021. 09. 14,2021. 09. 14,6
133,그랜드 하얏트 서울,4,변기 좀 드러웟고 먼지가좀많앗지만 수영장도크고 뷰도이쁘고 호캉스하기 딱좋아요,2021. 09. 13,2021. 09. 13,42
134,그랜드 하얏트 서울,5,확실히 비싼만큼 야경이 좋네요 근데 전 한강뷰로 되서 갔는데 한강뷰는 한강 잘 안보이구 담에는 남산 뷰로 가고 싶네요,2021. 09. 11,2021. 09. 11,65
135,그랜드 하얏트 서울,5,넘좋은곳 자주자주가고싶은곳,2021. 09. 10,2021. 09. 10,14
136,그랜드 하얏트 서울,5,진짜 너무너무 좋았어요 생일인 친구도 넘 만족해했고 일단 뷰가 미쳤습니다 성공해서 또 올게요,2021. 09. 10,2021. 09. 10,51
137,그랜드 하얏트 서울,5,너무좋아요,2021. 09. 10,2021. 09. 10,5
138,그랜드 하얏트 서울,5,최고에요 젤 조아하는 하얏트,2021. 09. 04,2021. 09. 04,15
139,그랜드 하얏트 서울,5,너무 좋았습니다,2021. 09. 02,2021. 09. 02,8
140,그랜드 하얏트 서울,4,다좋았는데방음이 진짜 안되요  옆방에서 뭐하는지 다 알수있어요다른건 정말 좋습니다 ,2021. 09. 02,2021. 09. 02,46
141,그랜드 하얏트 서울,5,정말 저의 인생 숙소입니다 제대로 호캉스 하고 왔어요,2021. 09. 02,2021. 09. 02,29
142,그랜드 하얏트 서울,4,직원분들 전부 친절하셔요 잘 이용했어요 ,2021. 08. 31,2021. 08. 31,22
143,그랜드 하얏트 서울,5,역시 그랜드  넘 친절하시고 깨끗하고 좋아요  크으,2021. 08. 31,2021. 08. 31,28
144,그랜드 하얏트 서울,5,풀파티 운영하면 재밌을거같긴해요,2021. 08. 31,2021. 08. 31,17
145,그랜드 하얏트 서울,5,정말 예쁘고 기념일에 다녀왔는데 직원들 친절도 100 만족하고 갑니다,2021. 08. 29,2021. 08. 29,38
146,그랜드 하얏트 서울,5,직원들 너무 친절하시고 푹 잘 쉬다가요스탠다드 트윈은 다만 침대가 좀 작습니다,2021. 08. 28,2021. 08. 28,43
147,그랜드 하얏트 서울,5,너무 좋아요 다음번에 또 오겠습니다,2021. 08. 27,2021. 08. 27,19
148,그랜드 하얏트 서울,5,너무너무너무 힐링이였어요 수영장이용이 정말 좋은듯해요,2021. 08. 26,2021. 08. 26,29
149,그랜드 하얏트 서울,5,한강뷰 너무 좋고 잘 쉬었습니다,2021. 08. 22,2021. 08. 22,17
150,그랜드 하얏트 서울,4,옆방이 좀 시끄럽긴 했지만 뷰가 최고였어요,2021. 08. 18,2021. 08. 18,23
151,그랜드 하얏트 서울,5,아주아주 좋아요 수영장 넓고 산책로도 좋아요 서울에 이만한 호텔 정말 없습니다 재방문입니다 넘 좋아오,2021. 08. 17,2021. 08. 17,56
152,그랜드 하얏트 서울,5,좋았습니다,2021. 08. 16,2021. 08. 16,5
153,그랜드 하얏트 서울,5,좋았어요 굿,2021. 08. 14,2021. 08. 14,6
154,그랜드 하얏트 서울,4,수영장 때문에 갔는데 수영장 보다는 남산 뷰 객실이 더 마음에 들었어요해외여행 못지 않은 풍경의 야외수영장도 ,2021. 08. 13,2021. 08. 13,61
155,그랜드 하얏트 서울,5,너무너무좋아요 또갈께요,2021. 08. 11,2021. 08. 11,12
156,그랜드 하얏트 서울,5,너무좋았습니다,2021. 08. 11,2021. 08. 11,7
157,그랜드 하얏트 서울,5,다 좋은데 근처에 식당이없어서 시켜먹거나 호텔에서 이용할수밖에 없는게 넘 아쉬웠어요,2021. 08. 10,2021. 08. 10,46
158,그랜드 하얏트 서울,5,뷰가 환상적이였어요 잘 쉬다왔습니다,2021. 08. 08,2021. 08. 08,19
159,그랜드 하얏트 서울,5,체크인할 따 사람이 많이 몰리긴 했지만 다행히 제시간에 할 수 있었어요 친절함은 두 말 할 필요없이 좋았지만 객실 베개를 뒤집어보니 구멍이 나 있더라구요 하지만 딱히 문제될 정도는 아니었습니다 아 그리고 수영장 좋긴했는데 아가들이 너무 많더라구요 그래도 기분좋게 1박 잘 하고 왔습니다,2021. 08. 02,2021. 08. 02,159
160,그랜드 하얏트 서울,5,좋았습니다,2021. 08. 02,2021. 08. 02,5
161,그랜드 하얏트 서울,5,최고의 호텔답게 최고의 서비스와 최고의 객실을 자랑하네요 잘 쉬었다 갑니다,2021. 08. 02,2021. 08. 02,41
162,그랜드 하얏트 서울,5,여름휴가로 편히 잘 쉬다 왔어요 시설도 편하게 이용 했고 직원분들도 친절하고 좋았습니다,2021. 07. 31,2021. 07. 31,48
163,그랜드 하얏트 서울,5,좋았어요 다만 객실에 먼지가 좀 많은것같아요그치만 전망 뷰 너무너무최고,2021. 07. 28,2021. 07. 28,39
164,그랜드 하얏트 서울,5,정말 좋네요 시설도 뷰도 최고입니다,2021. 07. 27,2021. 07. 27,19
165,그랜드 하얏트 서울,5,룸서비스도 맛있었고 직원분들도 무척 친절하시고 다 좋았어요 특히 뷰가 아주 멋져요 다만 숙소 청소만 조금 더 신경써주셨으면 좋겠어요욕조에 머리카락이 남아있었고 바닥에 김가루와 책상 위 마른 채소 조각과 깨 음식 스러기가 있었습니다,2021. 07. 24,2021. 07. 24,128
166,그랜드 하얏트 서울,5,교통은 차 없으면 힘들지만 너무 좋았습니다,2021. 07. 23,2021. 07. 23,23
167,그랜드 하얏트 서울,5,굿굴 또옹게요,2021. 07. 16,2021. 07. 16,7
168,그랜드 하얏트 서울,5,깨끗하고 룸서비스도 좋았어요,2021. 07. 11,2021. 07. 11,15
169,그랜드 하얏트 서울,5,진짜 너무 좋았어요 또가고픔,2021. 07. 10,2021. 07. 10,15
170,그랜드 하얏트 서울,5,5성급은 처음 묵어보는데 수영장 이용 너무 좋았고 조식은 살짝 아쉬워요  그리고 조금 사람이 많아서 복잡했던 것 같네요 뷰는 정말 맛집이에요 좋았습니당,2021. 07. 07,2021. 07. 07,84
171,그랜드 하얏트 서울,5,친절하지만 차량 등록 안해줘서 쌩돈 낼뻔했어요,2021. 07. 03,2021. 07. 03,25
172,그랜드 하얏트 서울,5,너무완벽해요,2021. 07. 03,2021. 07. 03,6
173,그랜드 하얏트 서울,5,너무 좋았습니다 또 가고싶네요 ,2021. 07. 03,2021. 07. 03,17
174,그랜드 하얏트 서울,5,비데가 없어 불편했습니다,2021. 07. 02,2021. 07. 02,13
175,그랜드 하얏트 서울,5,시티뷰한강뷰 서울 한남동 전체가 내려다보이고 탁트여서 너무 좋았어요 모닝뷰 야경뷰 모두 최고,2021. 06. 27,2021. 06. 27,51
