,hotel,star,review,date,real_date,length
43,그랜드 하얏트 서울,5,"너무너무 친절하고 좋아서 또 이용하고싶을정도!!
밤에 나무에 불빛이 12시에 끝나는게 너무 아쉽고 또 놀러오고 싶어요.
와인잔 주문시 5000원의 요금이 발생하는 것은 아쉽지만 진짜 밥도 너무맛있고 조식 꼭 드세요",2022. 01. 26,2022. 01. 26,119
44,그랜드 하얏트 서울,4,코로나도 아빠 칠순잔치를 못해서 어머니랑 보내드렸어요~ 주말인데도 70번째 생신이라고 하니까 최고층으로 주셨다고 하더라구요~ 조식도 함께 패키지로 해서 수영장도 다녀오시고 알차게 보내시고 온것 같아요 🙂,2022. 01. 25,2022. 01. 25,113
45,그랜드 하얏트 서울,4,"뷰는 끝내줍니다.근데 방음이 너무 안좋아요 (가족이랑 가시는 분들은 미리 주의). 그리고 토요일에 갔는데 저녁, 조식 룸서비스 시키면 두시간 정도 걸립니다",2022. 01. 24,2022. 01. 24,86
46,그랜드 하얏트 서울,5,더.말할거 있나요~ 최고죠,2022. 01. 22,2022. 01. 22,14
47,그랜드 하얏트 서울,5,친절하고 좋았어요,2022. 01. 22,2022. 01. 22,9
48,그랜드 하얏트 서울,5,늘 최고의 만족도!,2022. 01. 17,2022. 01. 17,10
49,그랜드 하얏트 서울,5,시설이 오래되긴 했지만 서비스가 좋아서 만족했습니다. 다음에 또 이용할게요,2022. 01. 17,2022. 01. 17,41
50,그랜드 하얏트 서울,3,뷰가 좋았으나 서비스 음식맛 등은 기대이하임,2022. 01. 17,2022. 01. 17,24
51,그랜드 하얏트 서울,5,만족했습니다,2022. 01. 16,2022. 01. 16,6
52,그랜드 하얏트 서울,5,너무 좋았어용,2022. 01. 16,2022. 01. 16,7
53,그랜드 하얏트 서울,5,좋아요 만졷,2022. 01. 09,2022. 01. 09,6
54,그랜드 하얏트 서울,5,두 말할 필요가 없는 그랜드 하얏트... 너무 좋았습니다,2022. 01. 09,2022. 01. 09,31
55,그랜드 하얏트 서울,5,일찍도착했는데 얼리체크인도 해주시고 친절에 시설도 최고 넘 좋네여.,2022. 01. 06,2022. 01. 06,37
56,그랜드 하얏트 서울,5,해 뜨는거 보려고 한강뷰 예약했는데 남산뷰도 궁금해지네요 ㅎㅎ 아이스링크장도 너무 예쁘고 ㅠㅠ 4계절 다 방문해보려고요 ~,2022. 01. 04,2022. 01. 04,68
57,그랜드 하얏트 서울,4,"12월31일 이라그런지 엄청 사람많고!체크인,체크아웃 줄서고 ,18층이라 엘리베이트도 한참을 기다려줄서서 타야햇고!식당은 full예약되고!룸써비스는 2시간30분만에 식사가 왓어요.하도배가고파서 베이커리갔는데 빵도 동이 났더라고요. 룸은 가격에 비해서(성수기라 바가지쓴기분)방이 얼마나 좁은지ㅠㅠㅠ(별한개)화장실도 샤워부스만있고! 우리부부의 큰마음먹은 호캉스가 그리 유쾌하진않았어요.9시의 룸써비스의 저녁식사중 불꽃축제로 조금 위로받았어요.그래도 직원분들은 친절하시려고 노력하시는 모습이 보였습니다! 일부러 하얏트호텔은 오지않을꺼같네요~20년전의 기억을 되살려왓다가 하루밤  프리미엄 한강전망킹 822,800짜리객실 실망만 하고갑니다!더보기",2022. 01. 02,2022. 01. 02,357
58,그랜드 하얏트 서울,4,행복한 시간을 보냈습니다,2022. 01. 02,2022. 01. 02,13
59,그랜드 하얏트 서울,5,늘 그렇듯 언제나 좋은곳,2022. 01. 02,2022. 01. 02,13
60,그랜드 하얏트 서울,5,남산뷰 너무 좋고 방도 너무 맘에들고 진짜 최고였습니다,2022. 01. 01,2022. 01. 01,30
61,그랜드 하얏트 서울,4,야경이 정말 예뻤고 그런 분위기에서 밥을 먹으니 너무 행복했습니다🤍 전체적으로 다 깔끔하고 어메니티도 맘에 들어요ㅎㅎ,2022. 01. 01,2022. 01. 01,65
62,그랜드 하얏트 서울,5,행복하게 쉬다 갑니다,2022. 01. 01,2022. 01. 01,11
63,그랜드 하얏트 서울,5,뷰가 최고였습니다.,2022. 01. 01,2022. 01. 01,10
64,그랜드 하얏트 서울,5,좋았습니다 :),2021. 12. 31,2021. 12. 31,8
65,그랜드 하얏트 서울,5,좋았습니다.,2021. 12. 30,2021. 12. 30,6
66,그랜드 하얏트 서울,3,"입실 고객이 많으면 체크인 줄을 2시간씩 세울게 아니라 미리 체크인 시간을 조정한다거나 데스크를 더 늘리거나 준비했어야 한다고 봅니다만,,,",2021. 12. 29,2021. 12. 29,78
67,그랜드 하얏트 서울,1,체크인 하는데 방이 정비 중이라면서 30분 정도 기다리면 전화 준다더니 50분 넘게 안 오길래 가니까 바로 카드 주시네요. 까먹어놓고 입 싹 닫길래 따졌더니 그제야 죄송합니다 툭 던지기ㅋㅋㅋㅋ,2021. 12. 28,2021. 12. 28,107
68,그랜드 하얏트 서울,5,뷰가 매우 좋아요,2021. 12. 27,2021. 12. 27,9
69,그랜드 하얏트 서울,5,좋았어요굳,2021. 12. 26,2021. 12. 26,5
70,그랜드 하얏트 서울,5,역시하얏트입니다,2021. 12. 24,2021. 12. 24,8
71,그랜드 하얏트 서울,5,"근처에 카페도 많고 좋았어요, 직원들이 친절합니다. 객실이 어쩔수없이 제주와 다르게 옛스럽지만 관리가 잘되어있네요",2021. 12. 24,2021. 12. 24,63
72,그랜드 하얏트 서울,5,연말 분위기 나서 너무 좋았어요~,2021. 12. 22,2021. 12. 22,18
73,그랜드 하얏트 서울,5,ㄲㄲㄲㄲㄲ,2021. 12. 21,2021. 12. 21,5
74,그랜드 하얏트 서울,3,"블로그 등에 수많은 후기들이 있듯이 방컨디션,직원들 서비스,조식은 전반적으로 괜찮았는데
연말이라 바빠서 그런지 항상 그런것인지 모르겠습니다만 제경험에의하면 타호텔의 경우,
일찍 도착하면 도착하는대로 체크인을 해주었는데 그렇게는 불가하다하여 한시간이상 기다렸던것과 너무 느리고 비효율적이라고 느껴지는 호텔 엘레베이터는 아쉬웠어요",2021. 12. 19,2021. 12. 19,182
75,그랜드 하얏트 서울,5,다들 너무 친절하시고 잘 머물다 갑니다 ! 뷰도 너무너무 좋았어요!!!,2021. 12. 16,2021. 12. 16,39
76,그랜드 하얏트 서울,5,겨울에 추천해요,2021. 12. 11,2021. 12. 11,8
77,그랜드 하얏트 서울,5,평일 일찍체크인하세요~,2021. 12. 10,2021. 12. 10,12
78,그랜드 하얏트 서울,4,서비스 확실히 좋아요. 사람 엄청 많네요.,2021. 12. 07,2021. 12. 07,23
79,그랜드 하얏트 서울,5,여자친구랑 행복한 시간을 보냈어요.,2021. 12. 06,2021. 12. 06,19
80,그랜드 하얏트 서울,5,클래식이죠,2021. 12. 05,2021. 12. 05,5
81,그랜드 하얏트 서울,5,5성급 호텔 다운 서비스 만족합니다,2021. 12. 01,2021. 12. 01,19
82,그랜드 하얏트 서울,5,좋았습니당,2021. 11. 30,2021. 11. 30,5
83,그랜드 하얏트 서울,5,"연말 가까와져서인지 호텔 들어섰을때 체크인줄이 길어
20분정도 대기했지만 고층룸 배정받고 확트인 전망뷰는 좋았어요. 그치만 룸 청결도는 별로였어요. 
잘 보이지 않는곳에 먼지가 많았고 특히 침구류에 먼지가 많았어요. 검정색 옷 입고 잠깐 누웠는데 먼지가 엄청 많이 달라붙어 놀랬어요. 그리고 화장실에 비데가 사용중 갑자기 멈춰 당황했는데 급하게 배정하다보니 룸 체크가 덜되지 않은 상태에서 배정받은 느낌이 들었네요.더보기",2021. 11. 29,2021. 11. 29,235
84,그랜드 하얏트 서울,5,갈때마다 항상 좋아요!,2021. 11. 21,2021. 11. 21,12
85,그랜드 하얏트 서울,3,생각보다 노후되있네요,2021. 11. 20,2021. 11. 20,11
86,그랜드 하얏트 서울,5,잘 쉬었어요,2021. 11. 18,2021. 11. 18,6
87,그랜드 하얏트 서울,5,"전체적으로 깨끗하고 서비스 자체도 좋았어요 
한가지 단점이라면 앨레베이터에서 방키 카드로 작동을 하는데 그 방키 인식을 잘 못해요 ㅜㅜ 그거 빼고 전부 만족입니다!!",2021. 11. 18,2021. 11. 18,92
88,그랜드 하얏트 서울,5,"정말로 좋은 기념일 보냈어용 직원분들도 친절하시구 
근데 꿀팁은..미리 가세요 체크인 시간보다 그래야 이득이에요",2021. 11. 18,2021. 11. 18,62
89,그랜드 하얏트 서울,4,그랜드 하얏트라는 이름에 걸맞게 엄청나게 큰 규모의 호텔이였습니다. 제가 간 당일이 일요일임에도 불구하고 체크인 줄이 어마어마 했을 정도의 인기를 가지고 있습니다! 창가쪽에 소파와 상이 있어서 맘에드는 구조였습니다.,2021. 11. 16,2021. 11. 16,120
90,그랜드 하얏트 서울,5,"직원분들은 말할 필요도 없이 너무 친절하시고 룸서비스도 맛있고 뷰도 좋고 하얏트 최구,,,💛💛",2021. 11. 15,2021. 11. 15,52
91,그랜드 하얏트 서울,5,"명성답게 만족스러웠습니다만
조식 메뉴가 현저히 적고 직원들이 불친절했어요",2021. 11. 14,2021. 11. 14,40
92,그랜드 하얏트 서울,4,깔끔하고 좋아요. 그런데 응대나 서비스는 생각보다 별로였어요. 5성급 치고 불완전한 응대가 나와서 몇번이나 불편을 경험했네요. 전체적인 룸컨디션이나 뷰는 좋습니다.,2021. 11. 11,2021. 11. 11,91
93,그랜드 하얏트 서울,5,"체크인 시간 좀 지나서 체크인 하는거 추천이요
하야트야 늘 말해뭐해요 너무너무좋아요
방에서 단풍구경 잘했어요 최고",2021. 11. 08,2021. 11. 08,63
94,그랜드 하얏트 서울,5,나무조아용ㅇ,2021. 11. 06,2021. 11. 06,6
95,그랜드 하얏트 서울,3,"룸서비스가 좋았고
양과 질 다 추천
수영장 깨끗 
단풍나무가 너무 멋스러웠고
남산공원으로의 산책길이 좋음더보기",2021. 11. 04,2021. 11. 04,61
96,그랜드 하얏트 서울,5,조아용~~~,2021. 11. 02,2021. 11. 02,6
97,그랜드 하얏트 서울,5,너무좋았어요~^^,2021. 11. 01,2021. 11. 01,9
98,그랜드 하얏트 서울,5,"너무 잘 쉬다왔어요
프리미엄 남산 전망... 도심에서 자연 힐링하고 가요
서비스랑 룸서비스도 최고",2021. 10. 31,2021. 10. 31,54
99,그랜드 하얏트 서울,5,"5성급이라 그런지 서비스는 정말 좋았습니다
자차가 없으면 돌아다니기가 조금 불편한거 빼곤 다 좋았습니다",2021. 10. 31,2021. 10. 31,57
100,그랜드 하얏트 서울,5,좋았습니다,2021. 10. 31,2021. 10. 31,5
101,그랜드 하얏트 서울,5,"한강진역이랑 이태원 가까워서 근처에서 놀고오기도 너무 좋았고 리움 미술관도 있네요! 룸컨디션도 좋고 어메니티 발망인것도 인상적이네요 일단 뷰가 너무 황홀합니다🤍가을에 가니까 알록달록 하고 너무 감동적이네요 다만 밤에 밖에서 다 보이니까 블라인드 치세요,, 저는 한강뷰보다 남산타워뷰가 더 좋은것 같아요 한강뷰는 한강뷰보단 그냥 야외수영장뷰+시티뷰같아요",2021. 10. 30,2021. 10. 30,196
102,그랜드 하얏트 서울,5,깔끔했어요,2021. 10. 29,2021. 10. 29,5
103,그랜드 하얏트 서울,5,말해뭐해요ㅎㅎ,2021. 10. 29,2021. 10. 29,7
104,그랜드 하얏트 서울,3,숙소시설이 아주 좋았습니다~!,2021. 10. 23,2021. 10. 23,16
105,그랜드 하얏트 서울,5,깔끔그자체,2021. 10. 21,2021. 10. 21,5
106,그랜드 하얏트 서울,5,ㅅㄷㄱㄴㄷ,2021. 10. 20,2021. 10. 20,5
107,그랜드 하얏트 서울,5,두번째 방문이에요,2021. 10. 18,2021. 10. 18,9
108,그랜드 하얏트 서울,5,너무 좋아요,2021. 10. 17,2021. 10. 17,6
109,그랜드 하얏트 서울,5,아주좋아요,2021. 10. 16,2021. 10. 16,5
110,그랜드 하얏트 서울,5,호캉스 많이 다녀봤는데 진짜 인생 호캉스였습니다 ㅠㅠ 5성급 호텔 답게 정말 직원분들 다 격있고 친절하시고 뷰맛집에… 하 돈 많이 벌어서 또 올게요 그랜드 하얏트 체고다,2021. 10. 16,2021. 10. 16,94
111,그랜드 하얏트 서울,5,잘 쉬다갑니다!^^,2021. 10. 13,2021. 10. 13,10
112,그랜드 하얏트 서울,5,체크아웃 하는 날 남산타워뷰 봐서 좋았습니다 직원분들 넘나 친절하시고 좋은기억만 있는 일박이일이었습니다,2021. 10. 12,2021. 10. 12,57
113,그랜드 하얏트 서울,5,즐거웠습니다,2021. 10. 08,2021. 10. 08,6
114,그랜드 하얏트 서울,4,좋아요~ 역시 하얏트,2021. 10. 04,2021. 10. 04,11
115,그랜드 하얏트 서울,5,차만있으면 최고,2021. 10. 04,2021. 10. 04,8
116,그랜드 하얏트 서울,5,"네비로 찾아가니 직원주차장으로 안내되서 불편함이 있었고 체크인 줄이 5시까지 계속 길게 늘어서 있는것, 룸서비스 이용시 전화받았던 여직원 한명이 불친절했던것 말고는 다 좋았습니다
룸도 깨끗하고 무엇보다 뷰가 좋았고 야외수영장도 넓어서 재방문의사 있습니다",2021. 10. 04,2021. 10. 04,141
117,그랜드 하얏트 서울,5,친절하시구 좋았어요,2021. 10. 03,2021. 10. 03,10
118,그랜드 하얏트 서울,5,역에서 접근성은 좋지않지만 높은 언덕에 있는만큼 뷰도좋고 공기도 좋아요. 직원분들도 친절하시고 객실 내부에 먼지가 좀 있는거 같지만 청결하고 좋습니다.,2021. 10. 03,2021. 10. 03,84
119,그랜드 하얏트 서울,3,"와인잔 하나에 대여료 오천원..
그리고 방음 잘 안 됨 ㅠ",2021. 10. 02,2021. 10. 02,32
120,그랜드 하얏트 서울,5,좋아ㅆ슺니다 확실히 5성급이라 좋아요,2021. 10. 02,2021. 10. 02,20
121,그랜드 하얏트 서울,5,첫 호캉스를 그랜드 하얏트에서 하게 되어 기분 좋게 왔다 갑니다!!,2021. 09. 26,2021. 09. 26,37
122,그랜드 하얏트 서울,5,좋았어요.,2021. 09. 25,2021. 09. 25,5
123,그랜드 하얏트 서울,4,규모에 비해 앨리베이터가 부족한 듯. 공기청정기 요청했는데 까먹으신 거 같고.. 굳이 바라는 서비스는 아니지만 정문 딱 문 앞에서 차 타고 내려도 문 여닫아주는 거 잘 안 해주는게 신기했음. 나머진 뭐 깨끗하고 뷰 좋고!,2021. 09. 25,2021. 09. 25,123
124,그랜드 하얏트 서울,5,최고입니다,2021. 09. 23,2021. 09. 23,5
125,그랜드 하얏트 서울,5,"너무좋았습니다... 우아하고 고풍스러운 분위기, 조용하고 남산뷰 끝내주는 위치, 방청결도랑 서비스도 좋았구요. 다만...객실간 방음이 잘안돼 아쉬웠습니다.",2021. 09. 20,2021. 09. 20,86
126,그랜드 하얏트 서울,5,잊지 못할 추억을 얻고 왔어요 남산뷰와 한강뷰로 나뉘는데 저희는 남산뷰로 받았어요 한강뷰와는 다른 느낌이지만 너무 좋았어요 시설도 너무 편리하게 잘 되어 있고 수영장도 이용했었는데 해외 온 것 마냥 너어무 아름답고 예뻤어요 ! 다음에 재방문 의사 100% 있습니다 얼른 또 가고 싶네요 ♡,2021. 09. 19,2021. 09. 19,161
127,그랜드 하얏트 서울,5,감사합니다,2021. 09. 18,2021. 09. 18,5
128,그랜드 하얏트 서울,5,프리미엄 한강뷰 역시최고,2021. 09. 17,2021. 09. 17,13
129,그랜드 하얏트 서울,5,잘쉬다갑니다,2021. 09. 16,2021. 09. 16,6
130,그랜드 하얏트 서울,5,너무 좋았습니다^^,2021. 09. 14,2021. 09. 14,10
131,그랜드 하얏트 서울,5,"야경 하나만 보고 가기에 충분히 아깝지 않은 숙소라고 생각해요. 다만 어매니티가 부족하다는 점과 드라이기가 고장이 나있어서 바꿨는데 바람이 너무 약한 드라이기로 바꿔준 점이 좀 불편했어요ㅜ 
유명한 호텔이니만큼 조식도 훌륭하고 침대도 편안했습니다. 코로나라 야경이 생각보단 아쉬웠지만 덕분에 다음에 또 갈 것 같아요.",2021. 09. 14,2021. 09. 14,177
132,그랜드 하얏트 서울,5,하얏트 최고~~,2021. 09. 14,2021. 09. 14,8
133,그랜드 하얏트 서울,4,변기 좀 드러웟고 먼지가좀많앗지만 수영장도크고 뷰도이쁘고 호캉스하기 딱좋아요,2021. 09. 13,2021. 09. 13,42
134,그랜드 하얏트 서울,5,확실히 비싼만큼 야경이 좋네요 근데 전 한강뷰로 되서 갔는데 한강뷰는 한강 잘 안보이구 담에는 남산 뷰로 가고 싶네요,2021. 09. 11,2021. 09. 11,65
135,그랜드 하얏트 서울,5,넘좋은곳 ㅠㅠ자주자주가고싶은곳,2021. 09. 10,2021. 09. 10,16
136,그랜드 하얏트 서울,5,진짜 너무너무 좋았어요!!!! 생일인 친구도 넘 만족해했고 일단 뷰가 미쳤습니다 성공해서 또 올게요,2021. 09. 10,2021. 09. 10,55
137,그랜드 하얏트 서울,5,너무좋아요,2021. 09. 10,2021. 09. 10,5
138,그랜드 하얏트 서울,5,최고에요 젤 조아하는 하얏트,2021. 09. 04,2021. 09. 04,15
139,그랜드 하얏트 서울,5,너무 좋았습니다,2021. 09. 02,2021. 09. 02,8
140,그랜드 하얏트 서울,4,"다좋았는데
방음이 진짜 안되요 ㅋㅋ 옆방에서 뭐하는지 다 알수있어요…
다른건 정말 좋습니다 :)",2021. 09. 02,2021. 09. 02,53
141,그랜드 하얏트 서울,5,정말 저의 인생 숙소입니다!! 제대로 호캉스 하고 왔어요,2021. 09. 02,2021. 09. 02,31
142,그랜드 하얏트 서울,4,직원분들 전부 친절하셔요 잘 이용했어요 :),2021. 08. 31,2021. 08. 31,24
143,그랜드 하얏트 서울,5,"역시 그랜드 ,, 넘 친절하시고 깨끗하고 좋아요 … 크으",2021. 08. 31,2021. 08. 31,31
144,그랜드 하얏트 서울,5,풀파티 운영하면 재밌을거같긴해요ㅎㅎ,2021. 08. 31,2021. 08. 31,19
145,그랜드 하얏트 서울,5,정말 예쁘고 기념일에 다녀왔는데 직원들 친절도 100% 만족하고 갑니다~^^,2021. 08. 29,2021. 08. 29,42
146,그랜드 하얏트 서울,5,"직원들 너무 친절하시고 푹 잘 쉬다가요
스탠다드 트윈은 다만 침대가 좀 작습니다",2021. 08. 28,2021. 08. 28,44
147,그랜드 하얏트 서울,5,너무 좋아요 다음번에 또 오겠습니다,2021. 08. 27,2021. 08. 27,19
148,그랜드 하얏트 서울,5,너무너무너무 힐링이였어요 수영장이용이 정말 좋은듯해요!!,2021. 08. 26,2021. 08. 26,31
149,그랜드 하얏트 서울,5,한강뷰 너무 좋고 잘 쉬었습니다,2021. 08. 22,2021. 08. 22,17
150,그랜드 하얏트 서울,4,옆방이 좀 시끄럽긴 했지만 뷰가 최고였어요ㅎㅎ,2021. 08. 18,2021. 08. 18,25
151,그랜드 하얏트 서울,5,아주아주 좋아요~ 수영장 넓고 산책로도 좋아요. 서울에 이만한 호텔 정말 없습니다.. 재방문입니다.. 넘. 좋아오,2021. 08. 17,2021. 08. 17,63
152,그랜드 하얏트 서울,5,좋았습니다,2021. 08. 16,2021. 08. 16,5
153,그랜드 하얏트 서울,5,좋았어요 굿,2021. 08. 14,2021. 08. 14,6
154,그랜드 하얏트 서울,4,"수영장 때문에 갔는데 수영장 보다는 남산 뷰 객실이 더 마음에 들었어요
해외여행 못지 않은 풍경의 야외수영장도 👍",2021. 08. 13,2021. 08. 13,63
155,그랜드 하얏트 서울,5,너무너무좋아요 또갈께요,2021. 08. 11,2021. 08. 11,12
156,그랜드 하얏트 서울,5,너무좋았습니다,2021. 08. 11,2021. 08. 11,7
157,그랜드 하얏트 서울,5,다 좋은데 근처에 식당이없어서 시켜먹거나 호텔에서 이용할수밖에 없는게 넘 아쉬웠어요!,2021. 08. 10,2021. 08. 10,47
158,그랜드 하얏트 서울,5,뷰가 환상적이였어요 ㅎㅎ잘 쉬다왔습니다,2021. 08. 08,2021. 08. 08,21
159,그랜드 하얏트 서울,5,체크인할 따 사람이 많이 몰리긴 했지만 다행히 제시간에 할 수 있었어요. 친절함은 두 말 할 필요없이 좋았지만 객실 베개를 뒤집어보니 구멍이 나 있더라구요. 하지만 딱히 문제될 정도는 아니었습니다. 아 그리고 수영장 좋긴했는데 아가들이 너무 많더라구요ㅜ 그래도 기분좋게 1박 잘 하고 왔습니다:),2021. 08. 02,2021. 08. 02,165
160,그랜드 하얏트 서울,5,좋았습니다,2021. 08. 02,2021. 08. 02,5
161,그랜드 하얏트 서울,5,최고의 호텔답게 최고의 서비스와 최고의 객실을 자랑하네요! 잘 쉬었다 갑니다,2021. 08. 02,2021. 08. 02,42
162,그랜드 하얏트 서울,5,여름휴가로 편히 잘 쉬다 왔어요! 시설도 편하게 이용 했고 직원분들도 친절하고 좋았습니다^^,2021. 07. 31,2021. 07. 31,51
163,그랜드 하얏트 서울,5,"좋았어요~~ 다만 객실에 먼지가 좀 많은것같아요
그치만 전망 뷰 너무너무최고",2021. 07. 28,2021. 07. 28,42
164,그랜드 하얏트 서울,5,정말 좋네요 시설도 뷰도 최고입니다^^,2021. 07. 27,2021. 07. 27,21
165,그랜드 하얏트 서울,5,"룸서비스도 맛있었고 직원분들도 무척 친절하시고 다 좋았어요! 특히 뷰가 아주 멋져요! 다만.. 숙소 청소만 조금 더 신경써주셨으면 좋겠어요ㅜㅠ(욕조에 머리카락이 남아있었고 바닥에 김가루와 책상 위 마른 채소 조각과 깨, 음식 스러기가 있었습니다ㅠㅠ)",2021. 07. 24,2021. 07. 24,139
166,그랜드 하얏트 서울,5,교통은 차 없으면 힘들지만 너무 좋았습니다,2021. 07. 23,2021. 07. 23,23
167,그랜드 하얏트 서울,5,굿굴 또옹게요,2021. 07. 16,2021. 07. 16,7
