,hotel,star,review,date,real_date,length
21,신라스테이 구로,5,직원분들도 친절하시고 시설도 깨끗해요 ^^,6일 전,2022. 03. 12,23
22,신라스테이 구로,5,좋습니다.,6일 전,2022. 03. 12,5
23,신라스테이 구로,1,"1.밤에 도착했을때 프론트 가르마 머리하신 남직원 불친절한거 포함 싸가지 너무 없고 당시 마스크 안쓰신 투숙인이 옆에서 결제 하고 있었음 마스크쓰라고 주의만 주고 마스크 미착용 상태로 객실까지 올려보냄 그 이후로 남직원에게 말씀드리니 아 술취한 고객 말이 안통해서요 이렇게 말도 안되는 답변만 주고 사과말씀 없이 투숙객인 우리 뒷통수 대고 한숨 대놓고 쉬심 
2. 주차문제: 자리가 아예 협소해서 옆건물 오피스텔 주차장에 대려고 했는데 갑자기 자리한대 났다고 여직원분이 말씀해주셔서 주차 보안관( 좀 나이있으신 아저씨) 분에게 가보라고 하셔서 가봤는데 마스크 벗으시고 1층 주차공간앞에서 우리(비흡연자) 앞에서 흡연 하시면서 여기따 대세요(길가) 어려보이는 우리에게 상당히 무시조 발언처럼 말씀하심. 
3. 청결문제 : 사진으로 보시면 아시겠지만 우리 스탠다드 더블 예약했는데 들어가자마자 머리카락 이정도면 말 다한 듯 .더보기",6일 전,2022. 03. 12,463
24,신라스테이 구로,5,좋아요 굿,2022. 03. 08,2022. 03. 08,5
25,신라스테이 구로,4,불친절하단 후기가 보여서 가기전 걱정했는데 제가 갔을당시엔 프론트 여직원분 친절하셨어요 체크인 시간보다 이르게 갔는데도 체크인 도와주셨구요. 다만 방음이 잘 안돼서 시끄러웠고(메이드분 청소소리와 윗층에서 쿵쿵 뛰는 소리)하수구 악취가 나고 화장실 문이 너무 심하게 뻑뻑해서 열고 닫는게 힘들었어요 침대가 너무 푹신하고 좋아서 단점이 그나마 커버 됐네요 롯데시티랑 다르게 마루바닥이라 바닥에 먼지가 없고 가습기 챙겨주셔서 건조하지 않게 잘 수 있었어요 다음에도 이용할 의사 있습니다!,2022. 03. 07,2022. 03. 07,269
26,신라스테이 구로,4,"숙소는 너무 좋았습니다. 엘레베이터가 제대로 작동 안해서 2박 동안 비상구 통해 한 층 내려왔습니다. 숙소 소파에 얼룩이 있긴 했지만 크게 신경쓰이진 않았습니다.

엘리베이터만 빼면 재방문 의사 충분히 있습니다.",2022. 03. 07,2022. 03. 07,118
27,신라스테이 구로,5,종종이용해요! 당일 예약하고 2시간 후에 갔는데 야놀자에서 예약정보가 안넘어왔다고 하시더라고요. 실시간으로는 안되나봐요 ㅠ,2022. 03. 07,2022. 03. 07,68
28,신라스테이 구로,5,깨끗하고 좋았습니다!,2022. 03. 07,2022. 03. 07,11
29,신라스테이 구로,3,잘 쉬다 갑니다,2022. 03. 07,2022. 03. 07,8
30,신라스테이 구로,5,저렴하고 좋습니다 가성비최고,2022. 03. 07,2022. 03. 07,15
31,신라스테이 구로,3,"청소상태가 꼼꼼하지않아요.
3층객실이용이였고 인터넷 유무선 속도가 1메가까지떨어지다가 올라가고해서 영상 끊김이 심하고 주차 공간 많이 부족합니다.",2022. 03. 07,2022. 03. 07,81
32,신라스테이 구로,5,깔끔하고 교통이 편했습니다,2022. 03. 07,2022. 03. 07,14
33,신라스테이 구로,5,깔끔하고 좋았어요~~',2022. 03. 06,2022. 03. 06,12
34,신라스테이 구로,4,비즈니스호텔 특성상 좁지만 좋았어요,2022. 03. 06,2022. 03. 06,19
35,신라스테이 구로,2,"지난번  이용햇을때는 안그랬는데
이번에 배정된호실은 새벽에 밖에 차소리도 심하게들리고
새벽 6~7시쯤에 여러번  문열엇다 닫는소리며시끄럽게  말하는소리 까지 다 들려서
다음에는 재방문하고 싶지 않습니다",2022. 03. 06,2022. 03. 06,112
36,신라스테이 구로,5,깨끗하고 좋아요,2022. 03. 06,2022. 03. 06,8
37,신라스테이 구로,4,"늘 주차가 아쉽습니다
넷플릭스되는 객실많아서 좋아요
시설깨끗,친절",2022. 03. 06,2022. 03. 06,36
38,신라스테이 구로,5,"가격도 합리적이고 자주 이용하고 있어요~
역시 신라는 믿고 갑니다^^",2022. 03. 06,2022. 03. 06,38
39,신라스테이 구로,4,객실 문이 안열려서 두번 왔다갔다해서 번거로웠어여,2022. 03. 06,2022. 03. 06,27
40,신라스테이 구로,5,매번 잘 이용하고 있어요 전반적으로 만족,2022. 03. 05,2022. 03. 05,22
41,신라스테이 구로,4,괜찮았어요오,2022. 03. 05,2022. 03. 05,6
42,신라스테이 구로,5,매우 만족스러웠어요,2022. 03. 05,2022. 03. 05,10
43,신라스테이 구로,3,"싼가격에 조식과 숙박을 해결가능한것은 장점
조식의 수준은 나쁘지않음
주차는 개불편",2022. 03. 05,2022. 03. 05,45
44,신라스테이 구로,4,시티 호텔로써 괜찮아요!!,2022. 03. 05,2022. 03. 05,14
45,신라스테이 구로,4,나름 괜찮았습니다 주변에 먹거리가 없어서 조금 아쉬웠습니다 직원분들 친절하시네여,2022. 03. 05,2022. 03. 05,44
46,신라스테이 구로,5,친절하고 청결합니다,2022. 03. 05,2022. 03. 05,10
47,신라스테이 구로,4,깔끔하고 다 좋지만 조식은 형편없음,2022. 03. 05,2022. 03. 05,19
48,신라스테이 구로,5,OK OK OK OK OK,2022. 03. 04,2022. 03. 04,14
49,신라스테이 구로,5,OK OK OK,2022. 03. 04,2022. 03. 04,8
50,신라스테이 구로,1,"먼지랑 머리카락이 방 안과 수건에 가득하고 화장실 곰팡이는 더더욱 진짜 레전드. 아예 객실 관리를 안하고 눈에 보이는 것만 대충 청소하시는듯? 
수많은 호텔에 투숙해봤지만 여기만큼 불만족 스러운 곳은 없었음. 신라스테이라서 기대했건만 구로점 때문에 다른 신라스테이도 다신 안가고싶음. 
그리고 직원들 서비스 교육도 좀 제대로 하셔야할듯요.더보기",2022. 03. 04,2022. 03. 04,192
51,신라스테이 구로,5,친절하시고 시설이 깨끗했어요. 이동하기에도 편리한 위치였습니다.,2022. 03. 04,2022. 03. 04,35
52,신라스테이 구로,5,깨끗하고 정말 만족했어요 잘 쉬었습니다,2022. 03. 04,2022. 03. 04,21
53,신라스테이 구로,5,항상 좋아요 가성비굳,2022. 03. 04,2022. 03. 04,11
54,신라스테이 구로,5,조식이 진짜 굳굳 커피 짱!!,2022. 03. 04,2022. 03. 04,16
55,신라스테이 구로,5,호텔 데이유즈 처음이용해봤는데 아주 만족스러웠습니다,2022. 03. 03,2022. 03. 03,28
56,신라스테이 구로,4,"직원이 그닥 친절하지않고, 커튼에 라벨같은것들이 붙어있고 바닥에 먼지가 있지만 침구나 위치나 편의성은 좋음",2022. 03. 03,2022. 03. 03,59
57,신라스테이 구로,5,최고였습니다,2022. 03. 03,2022. 03. 03,6
58,신라스테이 구로,5,좋았어요 ㅎㅎ,2022. 03. 03,2022. 03. 03,7
59,신라스테이 구로,5,먼지 많은거 빼고는 너무 좋아요,2022. 03. 03,2022. 03. 03,17
60,신라스테이 구로,5,깨끗한 객실 항상 만족합니다.,2022. 03. 03,2022. 03. 03,16
61,신라스테이 구로,5,잘쉬고갑니다,2022. 03. 02,2022. 03. 02,6
62,신라스테이 구로,5,깔끔해서 좋았어요,2022. 03. 02,2022. 03. 02,9
63,신라스테이 구로,5,"조식도 맛있었고 룸도 괜찮았어요!
근데 초콜릿 봉지 나왔어요..",2022. 03. 02,2022. 03. 02,35
64,신라스테이 구로,5,시설굿이고 친절함,2022. 03. 02,2022. 03. 02,9
65,신라스테이 구로,4,주차가 조금 불편해서 4점,2022. 03. 02,2022. 03. 02,14
66,신라스테이 구로,5,쾌적하고 좋았습니다~,2022. 03. 02,2022. 03. 02,11
67,신라스테이 구로,5,깔끔하고 편하게 쉬기에 좋았습니다 감사합니다,2022. 03. 02,2022. 03. 02,24
68,신라스테이 구로,4,주차장이 협소하여 외부주차장이용만 빼면 만족하는 숙소입니다,2022. 03. 02,2022. 03. 02,32
69,신라스테이 구로,4,좋긴 하였으나 방음과 환풍기 같은 것이 좀 부족한거 같습니다,2022. 03. 02,2022. 03. 02,33
70,신라스테이 구로,5,숙소 응대 가격 등 가성비 좋아요. 다만 주차 공간이 얼마 없어서 휴일에는 주차하기 힘드네요..,2022. 03. 02,2022. 03. 02,53
71,신라스테이 구로,3,번호표 발급 기기는 왜 있는건가요? 쓰지도 않으면서.. 안내도 없고..,2022. 03. 02,2022. 03. 02,39
72,신라스테이 구로,5,좋아요. 정말.,2022. 03. 01,2022. 03. 01,8
73,신라스테이 구로,5,숙소도 너무 편하고 포근해서 좋았어요 패키지도 재미 있고 알차서 호캉스 잘하고 갔습니다,2022. 03. 01,2022. 03. 01,48
74,신라스테이 구로,5,매우 깔끔하고 좋았습니다.,2022. 03. 01,2022. 03. 01,14
75,신라스테이 구로,4,역시 깔끔하고 좋아요,2022. 03. 01,2022. 03. 01,11
76,신라스테이 구로,5,룸컨디션도 좋고 와인잔과 오프너도 프론트에서 빌려줘서 좋았어요 바로 앞에 횡단보도가 없어 빙 둘러 건너 가야한다는 불편함 빼고는 다 만족스러웠습니다 아참 디너 뷔페도 맛있어요!,2022. 02. 28,2022. 02. 28,98
77,신라스테이 구로,5,그냥 깔끔하니 좋았습니다,2022. 02. 28,2022. 02. 28,13
78,신라스테이 구로,3,"주차공간이 너무 협소해요
조식은 나쁘지않았네요",2022. 02. 28,2022. 02. 28,25
79,신라스테이 구로,5,항상 만족이에요,2022. 02. 28,2022. 02. 28,8
80,신라스테이 구로,4,"시설은 괜찮은데 청결이... 군데군데 먼지가 많았어요 
주차도 불편하네요",2022. 02. 28,2022. 02. 28,40
81,신라스테이 구로,4,방에 문제가 있어서 말씀드렸더니 더 좋은 방으로 변경해주셔서 즉각적인 대처 좋았어요,2022. 02. 28,2022. 02. 28,46
82,신라스테이 구로,5,세면대 위에 머리카락과 꼬불털(거시기털로 추정)이 있어 기분이 불쾌했지만 그래도 잘 쉬다 갑니다.,2022. 02. 28,2022. 02. 28,54
83,신라스테이 구로,3,그저그랬어요 솔직히 신라 스테이 다른데와는 좀 느낌이 달라여 그래도 텔보다는 좋아요 다시는 안갈거같아여 ㅎㅎ,2022. 02. 28,2022. 02. 28,60
84,신라스테이 구로,5,전체적으로 좋았습니다.,2022. 02. 28,2022. 02. 28,12
85,신라스테이 구로,5,완전 만족해요,2022. 02. 28,2022. 02. 28,7
86,신라스테이 구로,5,잘쉬다갑니다,2022. 02. 28,2022. 02. 28,6
87,신라스테이 구로,5,좋아요친절해요,2022. 02. 28,2022. 02. 28,7
88,신라스테이 구로,3,"나쁘진 않은데 다른후기와 같이 
깨끗하진 않아요 먼지가 많이 쌓여있어요..",2022. 02. 27,2022. 02. 27,41
89,신라스테이 구로,5,좋았어용 ㅎㅎ 딱인거 같아요,2022. 02. 27,2022. 02. 27,15
90,신라스테이 구로,5,잘 쉬다가 가요,2022. 02. 27,2022. 02. 27,8
91,신라스테이 구로,5,"항상 잘 이용하고 있습니다~ 청결도, 친절도, 넷플릭스 다 너무 좋아요 ~!!",2022. 02. 27,2022. 02. 27,43
92,신라스테이 구로,5,체크인 오래걸림 쉬는데는 무난함,2022. 02. 27,2022. 02. 27,17
93,신라스테이 구로,5,데이유즈 상품 좋아요 스테이상품이 많으면 좋겠어요,2022. 02. 26,2022. 02. 26,27
94,신라스테이 구로,5,아주좋아연,2022. 02. 26,2022. 02. 26,5
95,신라스테이 구로,5,만족합니다,2022. 02. 26,2022. 02. 26,5
96,신라스테이 구로,3,"사람 엄청 줄서 있고 번호표 뽑으라는 말씀도 없으셔서 좀 기다리다가 다른 분이 번호표 뽑으시는 거 보고 그제서야 뽑고 기다려서 체크인 시간 1시간 지나서 체크인 했습니다..;;다른 분들도 마찬가지셨구요.
퇴실 시간을 늘려주시긴 했지만 체크인 안내를 해주시고 빠르게 진행하셨으면 좋겠다는 생각이 듭니다.",2022. 02. 26,2022. 02. 26,168
97,신라스테이 구로,5,좋아욘ㅋㅋ,2022. 02. 26,2022. 02. 26,5
98,신라스테이 구로,5,"깔끔한 시설, 가까운 편의시설",2022. 02. 26,2022. 02. 26,16
99,신라스테이 구로,5,좋습니다 ㅇ,2022. 02. 25,2022. 02. 25,6
100,신라스테이 구로,4,3인실인데 넘 좁아요. 하지만 자고 씻고 간단하게 숙박하기엔 괜찮아요. 위치도 주위에 식당도 많고 좋아요.,2022. 02. 25,2022. 02. 25,59
101,신라스테이 구로,5,좋았어요.,2022. 02. 25,2022. 02. 25,5
102,신라스테이 구로,2,"신라 이름값 못해요
방이너무 좁아요 간이테이블 없어요
욕조 없어요 이용에 불편해요",2022. 02. 25,2022. 02. 25,45
103,신라스테이 구로,1,"호텔가서 티비를 못본게 신라스테이 구로가 처음입니다.
기계는 고장이날수 있습니다
인터넷도 고장날수 있습니다
근데 왜 객실에 안내를 안해주죠?
호텔 들어간 저녁 9시 이후부터 다음날 아침까지 호텔에서는 아무런 안내도 없었습니다...  
청소 상태 정말 0점주고 싶네요
여기 다시는 안갑니다!더보기",2022. 02. 25,2022. 02. 25,164
104,신라스테이 구로,3,"매번 이미지 좋았는데 이번엔 주차 진짜 불편했고 tv 가 안나오는 사태가 발생했죠 전객실에~ 미리 안내를 해준게아니라 그냥 항의하시는분만 일일이 응대하고있었고 해줄수있는게 없다는 대답만 들었으며
너무 방이 건조해서 가습기 항상 요청해서 썼는데 이번엔 재고가없으니 내일 가져다주겠단 말만듣고 전달받지 못했습니다 주차장에서 1층올라가는데..하..진짜 주차대란.. 차를 못들어오게 지하1층에서 막음 무슨 소용인가요..1층부터 막으셔야 일단 차가 빠지고 들어오는 차도 주차를할수있을텐데.. 
욕실엔 수건이 3개더라고요 티비안나와서 프런트전화 계속 울려대는거같아서 걍 지나가던 메이드분한테 달라해서 받아다 썼습니다 .
늘 좋은인상만 받다가 아쉬웠습니다 
다음엔 더 기분좋게 있다오길 바래요~더보기",2022. 02. 25,2022. 02. 25,384
105,신라스테이 구로,5,친절하시고 ! 넷플도 돼서 좋네요 !.! 접근성도 좋고 종종갑니당,2022. 02. 25,2022. 02. 25,36
106,신라스테이 구로,5,연박에 하루 추가로 다시 예약했는데 확실히 시설은 좋습니다,2022. 02. 25,2022. 02. 25,32
107,신라스테이 구로,5,일단 만족스럽게 연박을 진행 했습니다.ᐟ 다만 살짝 아쉬운 부분은.. 샤워 가운에 음식을 흘려서 교환을 어매니티 서비스로 해주실줄 알았는데 요청을 해야 바꿔주는 부분 빼고 다 만족입니다.,2022. 02. 25,2022. 02. 25,104
108,신라스테이 구로,5,잘있다갑니다!!,2022. 02. 24,2022. 02. 24,8
109,신라스테이 구로,4,역이랑 가깝고 주변에 먹을 것도 많아서 좋았어요. 친구들과 하룻밤 놀기에 적당했습니다. 역이 가까운만큼 기차 소리가 굉장히 시끄러운 건 어쩔수 없었습니다,2022. 02. 24,2022. 02. 24,85
110,신라스테이 구로,5,직원분들도 친절하구 깔끔했습니다~,2022. 02. 24,2022. 02. 24,18
111,신라스테이 구로,4,주차장이 너무 좁음... 로비는 친절했음 근데 객실내부에 비치된 컵들 상태가 너무 별로.. 종이컵에 비닐 씌워져잇는데 비닐안에 머리카락인지 털이 두가닥잇엇음....,2022. 02. 24,2022. 02. 24,91
112,신라스테이 구로,5,깔끔하고 좋았어요,2022. 02. 24,2022. 02. 24,9
113,신라스테이 구로,5,두번째 오는건데 역시 좋았어요 잘 쉬다가 갑니다,2022. 02. 23,2022. 02. 23,26
114,신라스테이 구로,1,"객실이 엄청 건조하고 먼지가 굴러다녀요 기본적으로 청소가 정말 덜 되어있는게 바로 느껴지네요 객실 들어오자마자 침구에 머리카락, 세면대 옆에 머리카락 등등 청소하시는 분이 탈모가 심하신가봐요 아니면 청소안하고 침구만 정리하시는걸지도.. 조식 포함 패키지였지만 조식 메뉴 구성도 별로고 다양하지 않아요 일하시는 분들이 별로 없는지 필요하면 벨 누르라는 시스템에 감탄을 했습니다 앞으로 구로점은 절대 안가겠습니다",2022. 02. 23,2022. 02. 23,228
115,신라스테이 구로,5,가성비 최고!!,2022. 02. 23,2022. 02. 23,8
116,신라스테이 구로,4,"좋은 위치, 저렴한 가격.",2022. 02. 23,2022. 02. 23,14
117,신라스테이 구로,5,여유가 있는 날이었는지 룸 업그레이드도 해주시고..조식도 너무 맛있었어요! 재방문할께요~,2022. 02. 23,2022. 02. 23,49
118,신라스테이 구로,5,좋아요. 이용하고 싶에요. 또,2022. 02. 23,2022. 02. 23,16
119,신라스테이 구로,5,2번째 방문인데 너무 만족합니다!,2022. 02. 22,2022. 02. 22,18
120,신라스테이 구로,5,최고였어요!,2022. 02. 22,2022. 02. 22,6
121,신라스테이 구로,4,리뷰보고 청결 걱정했는데 역시나였어요.. 침대 밑에 주인없는 검정양말 누가 신던 거 안치우시고 그대로 있고 ㅠ 먼지가 많아서 헛기침이 나오고 목 아팠어요.. 그리고 욕조에도 머리카락 남아있고 .. 이래도 되나요? 모텔인가요? 신라스테이 실망 그자체입니다 ㅠ,2022. 02. 21,2022. 02. 21,143
122,신라스테이 구로,5,너무너무 좋아여,2022. 02. 21,2022. 02. 21,8
123,신라스테이 구로,5,아주 훌륭한 곳이다 매우 좋은 경험,2022. 02. 21,2022. 02. 21,19
124,신라스테이 구로,5,잘 머물다 갑니다,2022. 02. 21,2022. 02. 21,9
125,신라스테이 구로,1,"처음에는 시트에 먼지가 많아서 교체 요청을 드렸는데,  교체해주신 시트에 얼룩이 묻어있었고(1번째 사진) 
얼룩 때문에 다시 교체 요청을 드렸더니 올라오신 직원분이 생각해서 처음에 좋은 시트 가져다 드렸는데 뭐가 묻었나요? 라고 말씀 하셨고 방에 들어와서 시트 확인도 안하시고 그냥 시트만 전달 주시고 가셨는데 문제는 시트가 아닌 이불 커버를 전달 주셔서 어쩔수 없이 오염 된 시트(첫번째 전달 주신 시트) 를 사용했으나 룸에 더블 베드인것을 인지하지 못하셨는지 시트가 아주 작았습니다. 제가 진상 고객처럼 보일것 같아 그냥 작은 시트를 사용 하였는데 세세한 서비스는 아주 별로였어요 생각보다 시설도 노후되어 벽지도 뜬 부분이 있었습니다더보기",2022. 02. 20,2022. 02. 20,359
126,신라스테이 구로,4,편안하구좋았습니다,2022. 02. 20,2022. 02. 20,9
127,신라스테이 구로,5,깔끔한거같아요,2022. 02. 19,2022. 02. 19,7
128,신라스테이 구로,5,합리적인가격에 잘이용하였습니다,2022. 02. 19,2022. 02. 19,16
129,신라스테이 구로,5,좋았습니다,2022. 02. 19,2022. 02. 19,5
130,신라스테이 구로,5,조식도 너무 좋고 위치 시설 다 좋습니다,2022. 02. 18,2022. 02. 18,22
131,신라스테이 구로,5,서울오면 신라스테이만 이용합니다. 구로는 타지점보다 로비도넓고 이뻐요. 깔끔하고  정말 신라스테이가  젤좋아요. 구로신라에서는 두번째인데 참좋습니당,2022. 02. 18,2022. 02. 18,82
132,신라스테이 구로,4,좋았음 침대 밑 바닥이 조금 드럽긴 했지만..,2022. 02. 17,2022. 02. 17,25
133,신라스테이 구로,4,신라스테이 몇군데 가봤지만 제일 별루네요. 우선 먼지도 많았고 이전에 숙박했던 사람들이 놓고간 음식들이 냉장고에 그대로 있었어요. 후기보고 예상은 했지만 기분이 좋지 않았음.... 그냥 큰 기대안하고 저렴한맛에 가기 좋은곳이에요.,2022. 02. 17,2022. 02. 17,128
134,신라스테이 구로,3,위치가 너무 좋아요~~,2022. 02. 17,2022. 02. 17,12
135,신라스테이 구로,4,전체적으로 깔끔 했지만 침구 컨디션이 조금 미흡 했습니다. 이불이 찢어져 있었어요 다른 부분은 만족합니다,2022. 02. 17,2022. 02. 17,58
136,신라스테이 구로,5,가격대비 아주좋아요 별밤 상무초밥도 옆에있어요 ㅋ,2022. 02. 17,2022. 02. 17,27
137,신라스테이 구로,5,깔끔하고 좋아요,2022. 02. 17,2022. 02. 17,8
138,신라스테이 구로,5,"방도 쾌적하고, 깔끔했습니다.
편히 쉬다 갑니다.",2022. 02. 16,2022. 02. 16,27
139,신라스테이 구로,4,"2층 디너 이용했는데 
역대 최악 이었어요",2022. 02. 16,2022. 02. 16,23
140,신라스테이 구로,5,일단 좋아요 호텔이라 저렴한 가격에 호캉스 하게 좋구 편합니다 조식도 맛있는 편이구 잘나와요 하지만 물 같은건 부족해도 돈을 주고 사야하는 호텔이라는 사실..잘 쉬다 갑니당,2022. 02. 16,2022. 02. 16,96
141,신라스테이 구로,5,청결하고 분위기가 좋았어요,2022. 02. 16,2022. 02. 16,14
142,신라스테이 구로,5,가성비좋아요!,2022. 02. 16,2022. 02. 16,7
143,신라스테이 구로,5,건조한게 아쉽지만 깔끔하고 좋아요,2022. 02. 16,2022. 02. 16,18
144,신라스테이 구로,5,되게 좋았어요,2022. 02. 15,2022. 02. 15,7
145,신라스테이 구로,5,룸컨디션너무좋고 다좋았어요,2022. 02. 15,2022. 02. 15,14
146,신라스테이 구로,5,신라스테이는 기본은 하쥬,2022. 02. 15,2022. 02. 15,13
147,신라스테이 구로,5,베리베리베리베리베리구우웃,2022. 02. 15,2022. 02. 15,13
148,신라스테이 구로,5,청결에 조금 더 신경써주세요.^^ 편하게 쉬다갑니다,2022. 02. 15,2022. 02. 15,28
149,신라스테이 구로,5,처음 갔는데 편안하고 진짜 좋았어요,2022. 02. 14,2022. 02. 14,19
150,신라스테이 구로,5,침구가 지저분한거 빼곤 괜찮았어요,2022. 02. 14,2022. 02. 14,18
151,신라스테이 구로,5,좋은 숙소였습니다,2022. 02. 14,2022. 02. 14,9
152,신라스테이 구로,4,ggggg,2022. 02. 14,2022. 02. 14,5
153,신라스테이 구로,5,"전체적으로 깔끔한 편이였고 
직원분들도 친절했습니다.",2022. 02. 13,2022. 02. 13,29
154,신라스테이 구로,5,전체적으로 시설 굳,2022. 02. 13,2022. 02. 13,10
155,신라스테이 구로,5,가성비 최고입니다,2022. 02. 13,2022. 02. 13,9
156,신라스테이 구로,5,너무 좋아요 저렴햇어요,2022. 02. 13,2022. 02. 13,12
157,신라스테이 구로,5,좋앗어요 침구류도 깨끗하고ㅎㅎ,2022. 02. 12,2022. 02. 12,16
158,신라스테이 구로,5,좋았습니다,2022. 02. 12,2022. 02. 12,5
159,신라스테이 구로,5,너무 좋앗어요  넷플이 공짜면 넷플팩키지 앖어도 되는건 아닌가요,2022. 02. 12,2022. 02. 12,35
160,신라스테이 구로,5,깨끗하고 좋아요,2022. 02. 11,2022. 02. 11,8
161,신라스테이 구로,4,"오랜만에 갔는데 너무 좋았어요~
패밀리트윈이었는데 테이블이 너무 작아서 식사할 때 아쉬웠습니다ㅠ",2022. 02. 11,2022. 02. 11,53
162,신라스테이 구로,5,기대 안 하고 갔는데 생각보다 넘 좋았어요 ㅎㅎ 한 가지 아쉬운 건 트윈룸인데 쓸 수 있는 의자가 하나밖에 없다는 것 근데 바로 옆에 소파가 있어서 오히려 더 편했어요 ㅋㅋㅋ 21층 이용했는데 욕조가 있는 줄 알았는데 욕조는 없었습니다! 체크인 할 때 따로 말해야 하는 것 같습니당! 담에 또 갈 거예용 ㅎㅅㅎ,2022. 02. 10,2022. 02. 10,173
163,신라스테이 구로,4,만족합니다.,2022. 02. 10,2022. 02. 10,6
164,신라스테이 구로,5,전체적으로 깔끔하구 웨이팅이 좀 있지만 괜찮네요,2022. 02. 09,2022. 02. 09,26
165,신라스테이 구로,5,가성비 좋고 만족합니다,2022. 02. 09,2022. 02. 09,12
166,신라스테이 구로,5,깔끔하고 좋았습니다^^자주 이용할거같네요,2022. 02. 08,2022. 02. 08,22
167,신라스테이 구로,5,좋았어요!,2022. 02. 08,2022. 02. 08,5
168,신라스테이 구로,5,좋습니다 !!!,2022. 02. 08,2022. 02. 08,8
169,신라스테이 구로,5,객실은 조금 작지만 편안하고 좋았습니다. 다만 청결을 조금 더 신경 써주셨으면 좋겠습니다,2022. 02. 08,2022. 02. 08,49
170,신라스테이 구로,5,"첫방문 후 3박 그리고 1일 더 숙박했어요.
크게 불편없이 신경쓸 것 없어 좋았어요.",2022. 02. 07,2022. 02. 07,47
171,신라스테이 구로,5,다음에 또 머무를 예정입니다.,2022. 02. 07,2022. 02. 07,16
172,신라스테이 구로,5,깔끔하고 좋았습니다,2022. 02. 07,2022. 02. 07,10
173,신라스테이 구로,5,친절하고 좋아요,2022. 02. 07,2022. 02. 07,8
174,신라스테이 구로,4,깨끗합니다.,2022. 02. 07,2022. 02. 07,6
175,신라스테이 구로,4,깨끗하고 좋아요,2022. 02. 07,2022. 02. 07,8
176,신라스테이 구로,5,위치는 좀 별론데 깨끗하고 좋았습니다~,2022. 02. 07,2022. 02. 07,21
177,신라스테이 구로,4,먼지가 너무 많고 건조한게 아쉬웠어요,2022. 02. 06,2022. 02. 06,20
178,신라스테이 구로,4,체크인대기가 키오스크 가능해서 좋네요! 잘쉬다 갑니다!,2022. 02. 06,2022. 02. 06,30
179,신라스테이 구로,4,트리플 룸으로 업그레이드 되서 좋았습니다. 다만 욕조있는 룸이 거의 없다는 점이 아쉬운것 같습니다.,2022. 02. 06,2022. 02. 06,55
180,신라스테이 구로,4,전체적으로 만족스러운 숙박이였어요. 저층을 받은건 조금 아쉬웠지만,2022. 02. 06,2022. 02. 06,36
181,신라스테이 구로,1,최악의 주차장ㅠㅠ,2022. 02. 06,2022. 02. 06,9
182,신라스테이 구로,5,의미있는날 좋은서비스와 객실로 잊지못하게해주어서 좋네요~,2022. 02. 05,2022. 02. 05,31
