,hotel,star,review,date,real_date,length
20,네스트 호텔,5,매우 좋았던 곳 재방문 100프로 주변에 아무것도 없음이 조금 아쉽..,2022. 02. 21,2022. 02. 21,39
21,네스트 호텔,5,좋아요 굿굿,2022. 02. 19,2022. 02. 19,6
22,네스트 호텔,5,조식 전망도 좋고 수영장 좋았어용,2022. 02. 16,2022. 02. 16,18
23,네스트 호텔,5,시설이 정말 좋았습니다 특히 침대가 정말정말 푹신하고 좋아서 간만에 꿀잠잔거 같네요 덕분에 힐링여행 잘 하고 갑니다,2022. 02. 15,2022. 02. 15,64
24,네스트 호텔,5,객실 업그레이드 해주셔서 감사합니다,2022. 02. 14,2022. 02. 14,19
25,네스트 호텔,5,정말 좋았습니다!!!,2022. 02. 14,2022. 02. 14,11
26,네스트 호텔,5,"주말이라 그런지 호텔 이용객이 엄청 많았어요. 체크인, 체크아웃 모두 대기가... 그래도 호텔 컨디션 및 서비스 모두 만족합니다.",2022. 02. 14,2022. 02. 14,72
27,네스트 호텔,3,"조식과 수영장을 제외하고는 그다지 갈 이유는 없는 곳. 객실은 깨끗하지만 좁고, 숙소 내에 편의점, 근처에 식당이 별로 없음. 수영장이 포함되어 있는 상품 아니면, 주말 기준 인당 3만원이 넘어 다소 부담스런 가격임",2022. 02. 12,2022. 02. 12,120
28,네스트 호텔,5,"전반적으로 만족했어요~!
오션뷰 객실인데, 테라스 밑에 건물 옥상 같은 곳이 보여서 살짝 아쉬웠어요. 그러나 수영장 이용과 직원분들 친절도면에서 만족/강추해요 :)",2022. 02. 12,2022. 02. 12,91
29,네스트 호텔,5,직원 친절하시고 수영장 너무 좋았어요. 재방문 의사 100%,2022. 02. 10,2022. 02. 10,33
30,네스트 호텔,5,뷰가 너무 좋아여 숙소 바닥이나 침구에 얼룩이 좀 있긴하지만 크게 신경쓰이지는 않았어여 수영장 최고! 룸서비스도 최고!,2022. 02. 07,2022. 02. 07,66
31,네스트 호텔,5,"온수풀 최고였슴니당!!! 온수풀이 그냥 제일 최고
주변에 너무 아무것도 없고 편의점도 나가야되고 렌지도 1층 프론트에서 사용.. 좀 많이 불편했는데 잘 쉬다왔슴다",2022. 02. 05,2022. 02. 05,90
32,네스트 호텔,5,친절하고 뷰가 좋았어요,2022. 02. 03,2022. 02. 03,12
33,네스트 호텔,5,청결 하고 편하게 잘놀았습니다,2022. 02. 02,2022. 02. 02,16
34,네스트 호텔,5,좋았습니다.,2022. 02. 02,2022. 02. 02,6
35,네스트 호텔,5,잘 쉬다 갑니다 만족 !!,2022. 02. 01,2022. 02. 01,14
36,네스트 호텔,5,편의 시설과 숙소 티비가 컸으면 싶고 테이블이 작아서 음식먹기 불편,2022. 01. 31,2022. 01. 31,37
37,네스트 호텔,5,시설 좋네요,2022. 01. 31,2022. 01. 31,6
38,네스트 호텔,5,좋았어용ㅎㅎ,2022. 01. 26,2022. 01. 26,6
39,네스트 호텔,5,잘머물고갑니다,2022. 01. 26,2022. 01. 26,7
40,네스트 호텔,5,침구류도  아늑하고 룸 전체가 아주 깔끔했습니다. 여러 요청사항들도 잘 케어 해주셨고 조식도 룸서비스도 다 좋았어요 앞으로 네스트 자주 갈것 같아요^^,2022. 01. 26,2022. 01. 26,84
41,네스트 호텔,4,체크인 웨이팅 있어요,2022. 01. 24,2022. 01. 24,11
42,네스트 호텔,5,룸컨디션도 너무 좋고 직원분들도 너무 친절하세요,2022. 01. 22,2022. 01. 22,26
43,네스트 호텔,5,잘쉬다갑니다,2022. 01. 22,2022. 01. 22,6
44,네스트 호텔,5,"첫 호캉스였습니다
최고의 서비스와 최고의 청결상태 시설 등등 정말 좋은 추억쌓고갑니다",2022. 01. 16,2022. 01. 16,47
45,네스트 호텔,5,정말 친절하시고 잘 쉬었다갑니다 ㅎㅎ,2022. 01. 15,2022. 01. 15,20
46,네스트 호텔,5,"깔끔한 호탤에서 즐겁게 잘 쉬다 갑니다.^^
아쉬운점은  호텔내 편의점이 없어 불편했습니다.",2022. 01. 13,2022. 01. 13,51
47,네스트 호텔,5,좋았습니다!,2022. 01. 13,2022. 01. 13,6
48,네스트 호텔,5,시설좋고 빵이너무맛있네요,2022. 01. 11,2022. 01. 11,13
49,네스트 호텔,5,편하고 좋습니다,2022. 01. 10,2022. 01. 10,8
50,네스트 호텔,5,정말좋았습니다,2022. 01. 09,2022. 01. 09,7
51,네스트 호텔,5,크리스마스라 사람 많았지만 가성비 좋았어요~,2022. 01. 07,2022. 01. 07,24
52,네스트 호텔,5,"크리스마스이브날 다녀왔는데 너무너무 만족했어요
재방문 의사는 당연하구요^^",2022. 01. 05,2022. 01. 05,41
53,네스트 호텔,5,호캉스 너무 좋아요~~,2022. 01. 04,2022. 01. 04,12
54,네스트 호텔,5,편안하게 힐링하다가 갑니다 ㅎㅎ,2022. 01. 03,2022. 01. 03,17
55,네스트 호텔,5,너무너무 재밋고 좋은 숙소였습니다,2022. 01. 01,2022. 01. 01,18
56,네스트 호텔,5,매우 좋아요,2021. 12. 31,2021. 12. 31,6
57,네스트 호텔,5,만족스러운 하루 였습니다 다만 편의점 같은 편의시설이 없는게 좀 아쉽네요 ㅎㅎ,2021. 12. 30,2021. 12. 30,43
58,네스트 호텔,5,최고였어요 다음에 또갈거에요,2021. 12. 25,2021. 12. 25,15
59,네스트 호텔,1,"새벽에 객실 내 현관불이 계속 꺼졌다 켜졌다해서 너무 불편했어요 다른 피드백없이 프론트에서 새벽에 사다리 이용해서 직접 전등을 빼주셨는데 조치가 아쉬웠습니다.
비슷한 타입 방변경을 해주시는건 안되었는지 잠 다 깨고
짜증이나서 전혀 못잤네요
왜 5성급인지 이해가 안됩니다.더보기",2021. 12. 23,2021. 12. 23,154
60,네스트 호텔,5,가성비갑 호캉스하기좋아요,2021. 12. 22,2021. 12. 22,13
61,네스트 호텔,5,"수영장이 진짜 좋았고 시설도 깔끔, 친절하니 좋았어요. 하지만 역시 차 없이는 가기 힘들것 같은...",2021. 12. 21,2021. 12. 21,56
62,네스트 호텔,4,다른건 다 좋았지만 룸서비스 직원분 너무 불친절 하셨어요 바빠서 기분 안좋으셨겠지만 그래도 고객들한테는 친절 하셨으면 좋겠네요 아쉬웠어요,2021. 12. 20,2021. 12. 20,76
63,네스트 호텔,5,주차도 편하고 객실 상태도 좋았어요,2021. 12. 19,2021. 12. 19,19
64,네스트 호텔,4,ㅇㅇㅇㅇㅇㅇㅇ,2021. 12. 18,2021. 12. 18,7
65,네스트 호텔,5,정말 숙소 좋더군요.. 강추합니다,2021. 12. 17,2021. 12. 17,18
66,네스트 호텔,5,좋아요오랜만에 여유였어요,2021. 12. 15,2021. 12. 15,13
67,네스트 호텔,5,만족합니다~!,2021. 12. 15,2021. 12. 15,7
68,네스트 호텔,4,좋았습니다,2021. 12. 15,2021. 12. 15,5
69,네스트 호텔,5,"사진 찍을 수 있는 포토스팟이 많고 너무 예뻤어요 
ㅠㅠ 룸서비스도 비싸지만 맛은 전체적으로 있었고 수영장도 생각보다 넓고 물이 너무 따듯해서 추운데도 잘 놀았습니다 
다만 마스크는 다 안끼고있어서 ㅠ 마스크끼고있느라 애먹었네요ㅠ 
하루 호캉스하기 너무 좋아요",2021. 12. 14,2021. 12. 14,145
70,네스트 호텔,5,수영장 따뜻해서 넘 좋아요 역시 룸서비스도 최고고….💕 이패키지 만족해용,2021. 12. 13,2021. 12. 13,40
71,네스트 호텔,5,전반적으로 다 만족입니다,2021. 12. 13,2021. 12. 13,13
72,네스트 호텔,5,"좋았어요
패키지로 했더니 가격대비 엄청 알차고 좋았습니다.",2021. 12. 13,2021. 12. 13,32
73,네스트 호텔,1,"사람은 많은데 호텔 서비스가 못따라오네요
호텔 내 편의점 없고..룸서비스는 전화연결하는데 1시간.. 음식 오는데 1시간 걸렸습니다.
아이가 있다면 꼭 음식 챙겨가세요. 
체크아웃 후 룸서비스 금액 잘못 결제됬는데 전화연결이 안돼서 인천대교 타기 직전에 차 돌려서 다시 정정했네요... 
체크인도 30분 걸리고..다시는 안오고 싶네요더보기",2021. 12. 13,2021. 12. 13,188
74,네스트 호텔,5,기념일에 또 가고 싶어요,2021. 12. 13,2021. 12. 13,13
75,네스트 호텔,5,잘놀다갑니당,2021. 12. 11,2021. 12. 11,6
76,네스트 호텔,5,세번 째 재방문입니다..!! 너무너무 청결하고 친절하고 고급져서 좋아요 ㅠㅠ,2021. 12. 10,2021. 12. 10,42
77,네스트 호텔,5,또가고샆어요,2021. 12. 10,2021. 12. 10,6
78,네스트 호텔,4,그냥 가성비 호텔인거같아요. 우선 체크아웃이 엄청오래 걸려요ㅠㅠ 주변엔 진짜 아무것도 없어요,2021. 12. 10,2021. 12. 10,51
79,네스트 호텔,5,여자친구랑 1000일 너무 잘 보냈어요~,2021. 12. 08,2021. 12. 08,22
80,네스트 호텔,4,"재밌고 푹쉬다가 가요~!
다만 먼지가 너무많아서 그점이 아쉬워요
그리고 엘지티비 오래된거여서 
폰이랑 연동이안되서...
미러링으로 저는 재밋는거 못봣어요ㅠ더보기",2021. 12. 08,2021. 12. 08,89
81,네스트 호텔,5,최고였어요,2021. 12. 07,2021. 12. 07,5
82,네스트 호텔,5,깔끔하고 좋네요 잘 놀다갑니다~!,2021. 12. 06,2021. 12. 06,18
83,네스트 호텔,5,수영장에 마스크를 안쓴 사람들이 있어서 걱정되긴 했는데 그 부분 빼고는 전부 다 만족스러웠어요~~~~,2021. 12. 06,2021. 12. 06,56
84,네스트 호텔,5,디럭스 더블 오션뷰 방 너무너무너무 좋네요… 꼭 재방문하고 싶어요!!!!!,2021. 12. 04,2021. 12. 04,41
85,네스트 호텔,5,깨끗합니다,2021. 12. 02,2021. 12. 02,5
86,네스트 호텔,5,처음부터 끝까지 다 만족합니다ㅎㅎ 커피 맛 없는거 빼고요ㅠㅠ,2021. 12. 01,2021. 12. 01,33
87,네스트 호텔,5,뷰도 좋고 너무 행복했습니다 ^^,2021. 12. 01,2021. 12. 01,18
88,네스트 호텔,5,너무 좋아요!!,2021. 12. 01,2021. 12. 01,8
89,네스트 호텔,5,오션뷰 최고!!!! 패키지로 다녀왔는데 너무 최고였어요!!!,2021. 11. 30,2021. 11. 30,33
90,네스트 호텔,4,"깨끗하고 조식도 좋았어요
주변시설이 별로 없는건 아쉬웠어요",2021. 11. 30,2021. 11. 30,32
91,네스트 호텔,5,"겨울이도 수영 즐길수 있어서 좋아요
주변에는 아무것도 없는게 좀 아쉽긴해요",2021. 11. 26,2021. 11. 26,41
92,네스트 호텔,5,친절하고 내부 깔끔합니다,2021. 11. 26,2021. 11. 26,13
93,네스트 호텔,4,서해바다라도 오션뷰는 오션뷰네요 예뻐요 공원조경도잘되어있네요,2021. 11. 25,2021. 11. 25,33
94,네스트 호텔,5,너무좋아요 수영장 최고 다시가고싶음 ㅠㅠㅠ온수풀 짱,2021. 11. 25,2021. 11. 25,28
95,네스트 호텔,5,"최고에요 가성비를 떠나 잊지 못할 추억이 생겼습니다. 무조건 오션뷰, 모던한 느낌 객실 원한다면 디럭스로 가세요. 아침 일출이 예쁩니다",2021. 11. 24,2021. 11. 24,75
96,네스트 호텔,4,미세먼지 때문에 뷰는 그저 그랬지만 룸서비스와 조식 맛있었어요 근데 주말이 아니었는데도 불구하고 사람이 진짜 너무많아요.... 체크인 하는데 30분정도 기다림. 그리고 편의점이 걸어서 좀 나가야해요,2021. 11. 23,2021. 11. 23,110
97,네스트 호텔,4,잘 머물고 가요 :),2021. 11. 22,2021. 11. 22,11
98,네스트 호텔,5,편의점이나 기타시설이 좀멀어서 아쉬웠습니다. 에어컨이 안되는부분도 아쉬웠습니다,2021. 11. 22,2021. 11. 22,43
99,네스트 호텔,5,좋아요 귣굳,2021. 11. 20,2021. 11. 20,6
100,네스트 호텔,5,주차장 자리가 없는데 안내가 안되네요,2021. 11. 20,2021. 11. 20,20
101,네스트 호텔,4,친철도나 이런저런 봤을때 좋았지만 5성급 호텔을 기대하고 와서인지 기대보다 못한 면은 좀 있었음 그래도 깔끔하고 잘 쉬다 감,2021. 11. 18,2021. 11. 18,69
102,네스트 호텔,5,너무 좋아요!! 직원분들 친절한건 말할필요도없고 깨끗하고 분위기좋고 배경좋고 스트란트에 런치에 야식짬뽕까지 생일이였는데 너무 좋은 힐링추억이 되었어요 감사합니다,2021. 11. 17,2021. 11. 17,89
103,네스트 호텔,4,사진처럼 객실뷰가 좋아요~,2021. 11. 17,2021. 11. 17,14
104,네스트 호텔,5,너무 좋은 하루였습니다.,2021. 11. 17,2021. 11. 17,13
105,네스트 호텔,5,진짜 좋아요!!!!! 너무너무좋았어요 침대에서 바로보이는 뷰도 좋고 룸서비스도좋고 수영장도 좋고!!! 다음에는 낮에도 수영장이용하려구요 또올거예요!!!!!,2021. 11. 16,2021. 11. 16,86
106,네스트 호텔,4,"수영장은 너무 분위기 있고 좋았습니다. 호스피탈리티적 측면에서 개선이 필요합니다.
화장실 유리창 디자인개선을 요합니다.",2021. 11. 16,2021. 11. 16,66
107,네스트 호텔,5,조용하고 친절해여 ㅎㅎ,2021. 11. 15,2021. 11. 15,12
108,네스트 호텔,5,가성비갑이에요,2021. 11. 13,2021. 11. 13,7
109,네스트 호텔,5,너무 깔끔하고 좋았어요 재방문 의사있습니다,2021. 11. 13,2021. 11. 13,23
110,네스트 호텔,3,비가와도 수영장 하고 아이들없어서 야간에 조용히 잘 놀았어요,2021. 11. 13,2021. 11. 13,33
111,네스트 호텔,5,직원들 애티튜드가 5성급 호텔에 못 미치는 것 이외엔 만족합니다,2021. 11. 12,2021. 11. 12,35
112,네스트 호텔,5,"가성비가 정말 좋고 역시 5성급 호텔이네요.
다만, 마운틴뷰는 기차길뷰 or 공장뷰라고 보시면 되는데 뷰가 그렇게 중요하지 않는 분들께는 오션뷰보다 조금 저렴한 마운틴뷰도 나쁘진 않을 것 같습니다. 다음에 또 이용하고 싶은 호텔!!",2021. 11. 11,2021. 11. 11,129
113,네스트 호텔,5,"객실이 깔끔하고 청결강태 굿..
조식도 좋았어요",2021. 11. 11,2021. 11. 11,26
114,네스트 호텔,5,직원분들도  다들 친절하시고 룸 청소도 빠르고  깔끔하고 좋았어요,2021. 11. 11,2021. 11. 11,36
115,네스트 호텔,5,최고의 시간이었습니다.,2021. 11. 10,2021. 11. 10,12
116,네스트 호텔,5,잘다녀갑니다,2021. 11. 03,2021. 11. 03,6
117,네스트 호텔,3,괜찮습니딘,2021. 11. 01,2021. 11. 01,5
118,네스트 호텔,5,"엄청 깨끗하고 침대 푹신푹신
수영장 최고예요 다시 또 가려구요~!",2021. 10. 31,2021. 10. 31,36
119,네스트 호텔,5,언제나굿굿,2021. 10. 30,2021. 10. 30,5
120,네스트 호텔,5,역시 네스트,2021. 10. 28,2021. 10. 28,6
121,네스트 호텔,3,오랜만에 갔는데 예전만큼 만족스럽지 않았어요,2021. 10. 27,2021. 10. 27,24
122,네스트 호텔,4,좋아여 너무 힐링,2021. 10. 27,2021. 10. 27,9
123,네스트 호텔,5,객실 층 냄새가 안좋아요 그 외 모두 좋았어요,2021. 10. 25,2021. 10. 25,25
124,네스트 호텔,5,온수풀 정말 너무 좋았어요. 다만 마운틴뷰...ㅎㅎ철도뷰..가 더 맞을수도 있겠어요ㅎㅎㅎ 전망 신경쓰시는분들은 꼭 오션뷰하세요~~~!,2021. 10. 24,2021. 10. 24,74
125,네스트 호텔,5,너무 좋았습니다! 다음에 또 갈게요~~~,2021. 10. 24,2021. 10. 24,22
126,네스트 호텔,5,"깨끗하고 좋은서비스에 감동
밤 수영장 강추입니다",2021. 10. 23,2021. 10. 23,26
127,네스트 호텔,5,생각보다 넘ㅜ좋았고 또 가고 싶어요…,2021. 10. 22,2021. 10. 22,20
128,네스트 호텔,5,"최고의호텔입니다
조식, 오션뷰 이 두개로 다입니다",2021. 10. 12,2021. 10. 12,27
129,네스트 호텔,3,숙소는 좋았으나 주변에 먹을게 없어 해결하고 들어와야 합니다,2021. 10. 04,2021. 10. 04,33
130,네스트 호텔,5,너무 좋았어요,2021. 09. 30,2021. 09. 30,7
131,네스트 호텔,5,일단 청결해서 너무 좋았구요~ 밤수영했는데 펼쳐진 야경이 너무 예쁘고 사람도많이 없어서 자유롭게 놀아서 너무 좋았어요! 무엇보다 프론트 직원분들 엄청 친절하셔서 서비스면에서도 만족합니당♡,2021. 09. 30,2021. 09. 30,104
132,네스트 호텔,5,조용하니 너무 좋았습니다 정말 잘쉬다 갑니다,2021. 09. 28,2021. 09. 28,24
133,네스트 호텔,4,"적당히 놀고 힐링하기 좋았습니다~
인피니티풀의 경우 크기가 생각보다 작았어요
쿤스트음식들은 맛있었구요^^",2021. 09. 27,2021. 09. 27,58
134,네스트 호텔,5,호캉스 너무 잘하고 왔어용!!,2021. 09. 26,2021. 09. 26,16
135,네스트 호텔,4,좋습니다 ! 다만 스탠다드룸은 그냥 그래서 다음에온다면 디럭스로 가보고싶네요,2021. 09. 25,2021. 09. 25,42
136,네스트 호텔,5,위치 좋고 시설 좋고 뷰 좋아요,2021. 09. 17,2021. 09. 17,17
137,네스트 호텔,5,"네스트호텔 클라스에 너무 감동했습니다 :)
야놀자 와인키트 활용도도 좋고, 넘넘 잘 썻어요!",2021. 09. 10,2021. 09. 10,51
138,네스트 호텔,5,편의시설 빼곤 너무 좋아요오,2021. 09. 07,2021. 09. 07,15
139,네스트 호텔,5,시설 룸컨디션 다 만족이에요,2021. 09. 07,2021. 09. 07,15
140,네스트 호텔,5,좋아요 만족스러움,2021. 09. 04,2021. 09. 04,9
141,네스트 호텔,5,좋아요~~,2021. 08. 29,2021. 08. 29,5
142,네스트 호텔,5,"깨끗하고 좋은데 화장실이 투명이라 조금 민망,, 다른 부분은 모두 친절하고 좋았습니다👍🏻",2021. 08. 26,2021. 08. 26,49
143,네스트 호텔,5,휴식을 취하기 정말 좋은 곳입니다.,2021. 08. 23,2021. 08. 23,19
144,네스트 호텔,5,깨끗하고 좋았어요,2021. 08. 19,2021. 08. 19,9
145,네스트 호텔,4,"좋았습니다. 시설이 전반적으로 깨끗하긴 했지만, 코로나 시국인데 수영장의 청결도는 조금 아쉬웠습니다. 근처에 배달되는 곳이 없어 디너부페 이용했어요, 6만원대 금액이 다소 비쌌지만 음식의 퀄리티가 좋아 만족스러웠습니다.",2021. 08. 17,2021. 08. 17,122
146,네스트 호텔,5,좋았지만 재방문은 안할 것 같습니다.,2021. 08. 14,2021. 08. 14,20
147,네스트 호텔,5,너어무 좋고 깔끔하고 편안한 호캉스 했어요,2021. 08. 12,2021. 08. 12,23
148,네스트 호텔,3,"3박4일 머물면서 룸서비스 많이 시켜먹었어요
컨디션 좋고 가위나 손톱깍기 같은것도 빌려주셨으면 좋겠네요",2021. 08. 11,2021. 08. 11,57
149,네스트 호텔,4,"깨끗하고 좋았어요 
수영장이 작은게 단점",2021. 08. 09,2021. 08. 09,22
150,네스트 호텔,5,넘무좋아용,2021. 08. 09,2021. 08. 09,5
151,네스트 호텔,1,컨시어지 수준은 기존 5성급 호텔들에 비교도 안될정도로 미흡.. 숙소내부는 괜찮으나 입실하니 바닥 카페트 축축 슬리퍼 젖을정도로.. 내부 편의점도 없고 오성급이라기엔 많이 아쉬움..,2021. 08. 08,2021. 08. 08,101
152,네스트 호텔,5,좋아요 깨끗하고 룸서비스도 굿,2021. 08. 08,2021. 08. 08,16
153,네스트 호텔,5,좋았습니다,2021. 08. 08,2021. 08. 08,5
154,네스트 호텔,3,"뷰가 정말 좋았습니다. 너무 기대가 컸던 탓인지 객실 안이 오래된 흔적이 많이 보였고, 주차가 너무 열악했습니다.",2021. 08. 06,2021. 08. 06,63
155,네스트 호텔,5,깔끔하고 좋아요! 잘 쉬다 왔어요,2021. 08. 03,2021. 08. 03,18
156,네스트 호텔,2,"예약변경하려고하까 전화도 퉁명스럽고, 
바 이용했는데 네스트 호텔 회원가입하면 10퍼센트할인해주는데 내일 룸으로 넘겨서 결제하려니까 할인은 어제껀 어제 결제했어야된다고하고.. 참 프론트 불친절하네요.
네스트만 보면 쉬러오고싶다가도 직원들 생각하면 다신 안가야겠어요. 야놀자로 결제시 모든 할인은 제외되네요..오션뷰는 커녕. 저수지뷰에요더보기",2021. 08. 02,2021. 08. 02,190
157,네스트 호텔,5,아주 만족해용 좋아요 ㅎㅎ,2021. 07. 31,2021. 07. 31,14
158,네스트 호텔,5,깨끗하고 좋았어요~ 룸서비스 맛있었습니다아,2021. 07. 28,2021. 07. 28,23
159,네스트 호텔,4,"직원 서비스 최고. 객실 컨디션도 최상. 복도에 룸서비스 후 내놓은 음식들로 살짝 불쾌.(원래 음식 먹고 나면 이렇게 중국집 처럼 가져가는건가여)

수영장 이용기
여자친구와 함께 수영장을 이용했습니다. 탈의실에는 탈수기와 젖은 수영복을 가져갈 수 있는 봉투에다가 각종 미용 용품이 ""아주 잘"" 구비되어 있다. 다만 수영장이 너무 작아 깜짝 놀랐다. 제주 히든 클리프를 이용했던 경험에 빗대면, 수영장 이용료까지 감안했을 때 네스트 호텔이 좀 더 비싸다고 느껴진다.

조식
가짓수도 많고 간혹 지뢰같은 음식을 제외하면 훌륭하다.(자꾸 히든 클리프 비교하게 되는데.. 히든 클리프 비하면 이것도 가성비는 떨어진다.) 식당도 햇볕이 아름답게 들어 좋은 곳에서 호강하는 느낌이 든다. 8시 넘어가면 사람도 많아지고 애들 러쉬가 이어지니 조용히 먹길 원하시는 분은 그 전에 가세요. 

주차장은 이정도 가격대의 호텔(성수기라 비싼가요?)이 지상 주차장 밖에 없고 주차공간도 그리 넉넉하지 않아 아쉬웠다. 폭염 속 뜨거운 햇볕아래 차를 달궈놓고 다시 타는 기분은 찝찝하다. 훌륭한 건물 인테리어에 비해 마지막 고객경험까지는 챙기지 못했네.더보기",2021. 07. 27,2021. 07. 27,578
160,네스트 호텔,5,네스트 깨끗하고 너무 만족합니다 좋아요,2021. 07. 27,2021. 07. 27,21
161,네스트 호텔,5,좋아요~~,2021. 07. 25,2021. 07. 25,5
162,네스트 호텔,5,좋아요 아주 좋아요!,2021. 07. 24,2021. 07. 24,11
163,네스트 호텔,4,"직원분들 넘 친절하시고 체크인 체크아웃도 수월하게 잘 했어요 !
다만 청결이 좀... 이전에 바닥에 끈적거리는걸 쏟았는지 좀 더러웠어요... 밟고나서 불쾌했네요 ㅠ ㅠ 그리고 쇼파에 얼룩도 좀 있고 한곳만 많이 꺼져있고... 교체할 필요가 있는거 같아요... 좀 찜찜했어요. 청결 외에 다른 부분은 대체적으로 만족합니다. 뷰도 좋구요",2021. 07. 19,2021. 07. 19,186
164,네스트 호텔,1,투숙해도 수영장 너무 비싸고 별로임 모든게,2021. 07. 18,2021. 07. 18,23
165,네스트 호텔,5,너무 좋았어요!! 수영장 예뻐요.,2021. 07. 17,2021. 07. 17,18
166,네스트 호텔,5,룸 깨긋하고 조식도 맛있고 침대가 진짜 너무 폭신해서 꿀잠 자고왔어요!,2021. 07. 16,2021. 07. 16,39
167,네스트 호텔,4,진짜 다 좋은데 밤에 천장에서 계속 뚝뚝뚝 소리가 나서 잠을 못잠 아침에도 윗방인지 옆방인지 대화하는소가 다들림...,2021. 07. 15,2021. 07. 15,65
168,네스트 호텔,5,"완전완전 좋았습니다!
인피니트풀 있는 호텔에서 호캉스 처음 해보는데 사람들이 왜 가는지 알겠더라구요! 날짜도 잘맞춰서 가서 복잡하지도 않고 사람도 엄청 많지 않아서 웨이팅 없이 체크인 했고 수영장도 바로 들어갔습니다! 수영장 여러번 왔다갔다 할 수 있는 게 좋더라구요~ 해지기전에 갔다가 방에서 밥먹고 다시 밤수영했는데 너무 좋았습니당ㅋㅋ 수영장이 엄청 넓은 건 아니지만 사람이 많지 않아서 북작거린다는 느낌 없었어요!
방도 넓어서 좋았습니다! 쇼파도 커서 뭐 먹을 때 좋았고 청결 상태도 나쁘진 않았어요. 아 화장실 갈 때는 늘 미끄러지지 않게 조심하셔야 할 것 같아요. 진짜 조심!
바닥에 물 떨어지면 너무너무너무 미끄럽습니다~
발코니가 작아도 있어서 너무 좋았어요! 조식도 적당히 괜찮았숩니다!
너무너무 즐거운 휴가였어요 또 올게요!더보기",2021. 07. 15,2021. 07. 15,416
169,네스트 호텔,5,역시 좋은 곳이예요,2021. 07. 14,2021. 07. 14,10
170,네스트 호텔,5,좋아요ㅎㅎ,2021. 07. 13,2021. 07. 13,5
171,네스트 호텔,5,자주이용합니다~ 편하고 좋아요~,2021. 07. 13,2021. 07. 13,17
172,네스트 호텔,5,"오램만에 갔는데
사람많네요",2021. 07. 12,2021. 07. 12,14
173,네스트 호텔,5,시설도 뷰도 너무 좋았습니다.,2021. 07. 10,2021. 07. 10,16
174,네스트 호텔,4,깔끔하고 친절하고 룸서비스 음식도 맛있어요,2021. 07. 08,2021. 07. 08,23
