,hotel,star,review,date,real_date,length
11,노보텔 앰배서더 서울 용산,5,특가 행사 덕분에 가성비 좋게 이용했어요! 다만 그만큼 사람이 너무 많은 게 흠이었지만 그정도는 충분히 감안할만 합니다. 잘 쉬었습니다!,3일 전,2022. 03. 12,76
12,노보텔 앰배서더 서울 용산,5,좋았습니다,3일 전,2022. 03. 12,5
13,노보텔 앰배서더 서울 용산,5,너무 친절하시디만 전자랜드 뷰는 최악..,4일 전,2022. 03. 12,22
14,노보텔 앰배서더 서울 용산,5,"올 때마다 너무 힐링받고 가는 곳입니다.
들어갈때부터 향기가 너무 좋고 직원분들의 서비스는 물론 시설도 깨끗하고 룸컨디션도 언제나 좋아요.
뷰 좋고 위치 좋고 교통 좋고 특히 피트니스 시설이 동급 타시설과는 차원이 다를 정도라고 표현할 수 있을만큼 좋아요. 작긴 하지만 수영장도 있으니 완벽한 도심속 호캉스죠! 이게 엄청 큰 메리트에요~
매번 쉬고 싶을때 마다 꼭 예약하게 되요. 
이번에도 덕분에 감사합니다!더보기",4일 전,2022. 03. 12,232
15,노보텔 앰배서더 서울 용산,5,Goood,4일 전,2022. 03. 12,5
16,노보텔 앰배서더 서울 용산,5,언제나 좋아요,5일 전,2022. 03. 12,7
17,노보텔 앰배서더 서울 용산,5,뷰가좋아요,5일 전,2022. 03. 12,5
18,노보텔 앰배서더 서울 용산,5,좋았습니다,6일 전,2022. 03. 12,5
19,노보텔 앰배서더 서울 용산,5,잘이용했습니다,6일 전,2022. 03. 12,7
20,노보텔 앰배서더 서울 용산,3,"진짜 별로였어요. 9박10일 신행다녔는데, 제일 별로였습니다. 체크인만 1시간 넘게 기다리고,조식은 내려가서 예약하고 40분남짓 기다려야합니다. 진짜 기다리다 지치는 호텔입니다. 공간은 체크인, 조식 공간은협소한데, 객실만 많아서 사람만 많이 받아서, 조식먹는데 사람들 다 짜증내고 ㅡㅡ 직원들은 컴플레인 다받고있고 직원들이 불쌍하더군요.",6일 전,2022. 03. 12,189
21,노보텔 앰배서더 서울 용산,5,만족스러워요,6일 전,2022. 03. 12,6
22,노보텔 앰배서더 서울 용산,4,잘 쉬다갑니다,6일 전,2022. 03. 12,7
23,노보텔 앰배서더 서울 용산,5,킹았습니다,2022. 03. 07,2022. 03. 07,5
24,노보텔 앰배서더 서울 용산,5,늘 잘쉬다갑니다,2022. 03. 07,2022. 03. 07,8
25,노보텔 앰배서더 서울 용산,5,너무 편하게 잘 쉬었어요 ㅎㅎ 저렴하게 5성급 즐겼어요,2022. 03. 07,2022. 03. 07,30
26,노보텔 앰배서더 서울 용산,5,넷플릭스 등 지원 안되는 점이 아쉬웠습니다,2022. 03. 07,2022. 03. 07,23
27,노보텔 앰배서더 서울 용산,4,실내 깔끔하고 좋았어요,2022. 03. 07,2022. 03. 07,12
28,노보텔 앰배서더 서울 용산,5,편안했습니다. 다음에 또 방문하겠습니다.,2022. 03. 07,2022. 03. 07,22
29,노보텔 앰배서더 서울 용산,5,호캉스 제대로 즐기다 갑니다.,2022. 03. 06,2022. 03. 06,16
30,노보텔 앰배서더 서울 용산,5,가격대비 너무 좋아요!,2022. 03. 05,2022. 03. 05,12
31,노보텔 앰배서더 서울 용산,5,너무 친절하게 룸서비스 받았습니다,2022. 03. 04,2022. 03. 04,18
32,노보텔 앰배서더 서울 용산,5,뷰가좋아요,2022. 03. 04,2022. 03. 04,5
33,노보텔 앰배서더 서울 용산,1,"룸 먼지...너무 심해서  발작적인 기침과 피부발진으로 약국약 먹어도 밤새 고생.  체크아웃하고 나오는데  미세먼지불구  숨쉬는게 어찌나 편한지...   익스체인지에서 식사할때는 눈에불을키고 이물질 있나 확인하세요  딱딱한거 안뱉었으면  기도폐색으로  뉴스나왔을수도.   웃긴게 이 호텔은  이 사안의 심각성을 몰라...  작정하고 기사화 했으면 난리났을텐데  용산소재 **호텔~~
암튼 노보텔 용산 주인바뀌기 전에 다시갈일 없습니다",2022. 03. 04,2022. 03. 04,242
34,노보텔 앰배서더 서울 용산,5,"그냥 모두 최고였습니다 히히히
프런트도 너무 친절히 잘해주셨고 원래상품 그이상의 혜택도 해주셨습니다.감사합니다.",2022. 03. 04,2022. 03. 04,62
35,노보텔 앰배서더 서울 용산,5,역시는역시나,2022. 03. 04,2022. 03. 04,6
36,노보텔 앰배서더 서울 용산,3,"전반적으로.. 만족하진 않았던 스테이였습니다. 

1. 체크인이 매우 빠른 것은 좋으나 기본적인 체크인 메뉴얼이 아예없음.. 짐이나 수영장 이용 관련 등 기본적인 시설에 대한 노티가 전혀 없이 키 받고 끝 

2. 룸타입 중 더블이 트윈보다 11000 더 비싼데 왜 욕조가 없는지 이해가 안감.. 차라리 명시를 제대로 해주시길.. 돈은 더 내고 결국 욕조는 못썼음

3. 노보텔 동대문에 비해.. 아니 그 어떤 4-5성급에 비해 룸 청결도가 많이.. 많이  떨어짐.. 일단 샤워부스에 물막힘 현상 및 곰팡이 & 스푼엔 엄지만한 얼룩이 있는 것 보고 기겁함 & 바닥에 머리카락 ㅎㅎ 

4. 웬만한 비즈니스나 4성급도 객실 층 마다 얼음정수기가 있는데 여긴없음. 아이스버킷 요청하면 30분 걸림 

5. 노보텔 동대문에는 있는 지니 기가라던지 블루투스 스피커라던지.. 당연히 있을 줄 알았는데 없는게 많음 

6. 참고로 야놀자로 예약한 고객들은 (아마 호텔 공식 홈페이지 외에 그 모든 에이전시를 통해 예약한 경우 전부) -> 사우나 무료이용이 아니라 1회당 22000원을 내야 한다고 합니다. 그 부분도 좀 명시해주시길 
결론 = 1박에 10만원대 내고 묵기엔 비추. 차라리 그 가격에 신라스테이나 포포인트쉐라톤에 조식포함해서 묵겠어요.더보기",2022. 03. 03,2022. 03. 03,640
37,노보텔 앰배서더 서울 용산,5,노보텔 조식 맛나요^^,2022. 03. 03,2022. 03. 03,12
38,노보텔 앰배서더 서울 용산,5,가습기를 이틀전에 미리 예약하세요,2022. 03. 03,2022. 03. 03,18
39,노보텔 앰배서더 서울 용산,5,Goood,2022. 03. 03,2022. 03. 03,5
40,노보텔 앰배서더 서울 용산,4,가성비 훌륭함,2022. 03. 02,2022. 03. 02,7
41,노보텔 앰배서더 서울 용산,4,고층뷰로 업그레이드 해주셔서 좋았어요 ㅎㅎ 현금이 없어서 칫솔을 못받았던게 아쉬웠숩니다 ㅎㅎ,2022. 03. 02,2022. 03. 02,51
42,노보텔 앰배서더 서울 용산,4,"용산역서 이어지고 나름 위치는 좋았습니다.
단점으로는 엘레베이터가 비합리적이라 체크인 아웃 시때마다 투숙객 간 교통정체가 있었네요.",2022. 03. 02,2022. 03. 02,73
43,노보텔 앰배서더 서울 용산,4,"참 좋은데.
요즘들어 약간 5성급 느낌이 퇴색한듯 합니다.
꽤 많이 이용하는편인데
뭔지모르게 점점 싸지는 느낌?",2022. 03. 02,2022. 03. 02,62
44,노보텔 앰배서더 서울 용산,5,36시간이라 여유가 있어서 아이파크 몰 쇼핑하기도 좋고 방도 깔끔하고 좋았습니다,2022. 03. 02,2022. 03. 02,44
45,노보텔 앰배서더 서울 용산,5,용산역과 연결되어 있고 너무 쾌적한 환경입니다.,2022. 03. 02,2022. 03. 02,26
46,노보텔 앰배서더 서울 용산,5,w잘쉬다가요,2022. 03. 02,2022. 03. 02,6
47,노보텔 앰배서더 서울 용산,5,좋아요!!!!,2022. 03. 01,2022. 03. 01,7
48,노보텔 앰배서더 서울 용산,5,편의성. 접근성. 친철도 등 모두 최고입니다.,2022. 03. 01,2022. 03. 01,25
49,노보텔 앰배서더 서울 용산,5,주차나 시설 등 모두 만족합니다.,2022. 03. 01,2022. 03. 01,18
50,노보텔 앰배서더 서울 용산,3,객실 샤워실 물이 잘 안빠져요. 샤워하다 말고 물 끊고 빠지길 기다려가며 해야해요. 배수구 청소 확실히 처리해 주세요. 수영장 이용했는데 매 시간 정시부터 50분간 이용할 수 있다고 해서 40분쯤 갔는데 정시될 때까지 기다렸어요. 정시에 들어갔는데 앞타임에 수영했던 고객들은 계속 이용하고 있더라고요. 그렇게 50분타임 지키지 않고 운영할거면 왜 정시까지 기다리라고 한건지 이해가 안되네요.,2022. 03. 01,2022. 03. 01,218
51,노보텔 앰배서더 서울 용산,3,객실 서비스가 느리고 주차 들어오는 곳이 복잡해요,2022. 03. 01,2022. 03. 01,27
52,노보텔 앰배서더 서울 용산,5,체크인 시간이 다소 오래걸리는거 빼곤 좋아요,2022. 03. 01,2022. 03. 01,24
53,노보텔 앰배서더 서울 용산,3,괜찮습니다,2022. 03. 01,2022. 03. 01,5
54,노보텔 앰배서더 서울 용산,3,호텔은 다좋은데 용산이라는 지역이 흠이네요,2022. 03. 01,2022. 03. 01,23
55,노보텔 앰배서더 서울 용산,4,깨끗하고 좋아요,2022. 03. 01,2022. 03. 01,8
56,노보텔 앰배서더 서울 용산,5,너무 잘 쉬다 왔어요,2022. 03. 01,2022. 03. 01,11
57,노보텔 앰배서더 서울 용산,5,"생각보다 깨끗하고 좋았어요 ! 친절하시구 
가습기+공청기 요청했는데 준비해주셔서 편히 쉬다왔습니다 . 특히 침구가 너무 푹신하고 베개가 높지않아 아주 꿀잠잤어요 ㅋㅋ 위치적으로는 정말 최고에요 .",2022. 03. 01,2022. 03. 01,109
58,노보텔 앰배서더 서울 용산,5,잘 쉬다갑니다!,2022. 03. 01,2022. 03. 01,8
59,노보텔 앰배서더 서울 용산,5,깨끗하고 ㅈㅎ아요,2022. 02. 28,2022. 02. 28,9
60,노보텔 앰배서더 서울 용산,5,아주대만족 ㅎㅎ,2022. 02. 28,2022. 02. 28,8
61,노보텔 앰배서더 서울 용산,2,침대다이에 먼지가수북했어요,2022. 02. 28,2022. 02. 28,14
62,노보텔 앰배서더 서울 용산,2,"숙소청결상태가 최악이였어요 
5성급 호텔이라 좋은줄알았는데 체크인 하자마자 
먼지가 위에서 날리질 않나, 먼지가 뭉탱이로 굴러다니고, 방바닥 곳곳에 머리카락이 잔뜩있어가지고 수건으로 대충닦았네요
하 다시는 안가고 싶고 바디워시도 안채워놓아가지고 
씻는데 좀 불편함이 있었어요 
나머지 직원응대나 교통수단은 다 편리합니다더보기",2022. 02. 28,2022. 02. 28,181
63,노보텔 앰배서더 서울 용산,5,"엘리베이터 너무 느려 많이 짜증났어요
수영장 너무 작고 이용시간도 한시간만 가능하니 길게 놀기는 불가능해요
패키지 이용 음식은 맛있었어요~
주말이라 바빠서 그런지 인원추가 했는데도 수건이나 비품들을 말을 해야 가져다 주더라구요
좀 불편했어요더보기",2022. 02. 28,2022. 02. 28,137
64,노보텔 앰배서더 서울 용산,4,다음에 또 이용할께요,2022. 02. 28,2022. 02. 28,11
65,노보텔 앰배서더 서울 용산,5,최고예요 만족합니다,2022. 02. 28,2022. 02. 28,10
66,노보텔 앰배서더 서울 용산,5,자주 이용하는 곳인데 접근성 하나는 끝내줍니다.,2022. 02. 28,2022. 02. 28,26
67,노보텔 앰배서더 서울 용산,5,좋았습니다,2022. 02. 28,2022. 02. 28,5
68,노보텔 앰배서더 서울 용산,4,"방 넓고 친절하고 좋아요. 화장실 물때나 곰팡이 관리가 꼼꼼하게 되어 있지는 않아요. 주말에는 체크인 줄이 긴 편이고, 딸기 패키지 포함 상품인 경우 토요일에는 3-5시 밖에 이용이 안 돼서 잘 확인하셔야 할 것 같아요~",2022. 02. 28,2022. 02. 28,123
69,노보텔 앰배서더 서울 용산,5,투숙객이 너무 많았었나봐요 서비스전화연결이 안되는거빼고는 좋았어요!!,2022. 02. 28,2022. 02. 28,38
70,노보텔 앰배서더 서울 용산,5,너무 좋아요!,2022. 02. 28,2022. 02. 28,7
71,노보텔 앰배서더 서울 용산,5,집에 안가고싶었어요 매우 좋아요,2022. 02. 28,2022. 02. 28,17
72,노보텔 앰배서더 서울 용산,5,9층은 뷰가 조금 아쉬웠지만 그래도 하늘이 잘 보여서 좋았어요! 방도 쾌적하고 좋은데 꽂혀있는 책자나 책상에 먼지나 낙서같은게 보여 살짝 아쉽네요,2022. 02. 28,2022. 02. 28,81
73,노보텔 앰배서더 서울 용산,5,가격내비좋아요,2022. 02. 27,2022. 02. 27,7
74,노보텔 앰배서더 서울 용산,4,"먼지많은듯 뷰도 허허벌판뷰
나머지는 좋았습니다
퇴실시간에는 역시 엘베타기 힘드네요 사람몰려서",2022. 02. 27,2022. 02. 27,51
75,노보텔 앰배서더 서울 용산,4,다 괜찮은데 엘리이터타고 이동하는데 10분정도 걸림. 엘리베이터시스템 개선이 필요할듯,2022. 02. 27,2022. 02. 27,47
76,노보텔 앰배서더 서울 용산,5,다좋지만 엘레베이터타기힘들어요 ㅜ,2022. 02. 27,2022. 02. 27,18
77,노보텔 앰배서더 서울 용산,5,뷰도 좋고 정말 푸근해요,2022. 02. 27,2022. 02. 27,13
78,노보텔 앰배서더 서울 용산,5,좋았습니다 전체적으로 훌륭했어요,2022. 02. 27,2022. 02. 27,17
79,노보텔 앰배서더 서울 용산,5,너무좋았어요,2022. 02. 27,2022. 02. 27,6
80,노보텔 앰배서더 서울 용산,5,감사합니다 또올게요,2022. 02. 27,2022. 02. 27,10
81,노보텔 앰배서더 서울 용산,4,"작년 여름 호캉스 피맥세트 이용하고 두번째 이용입니다(이때는 남산뷰였는데). 이번에는 36시간 패키지로 이용했는데 다른 건 다 비슷하고 좋았으나 뷰가 정말.. 공사장 뷰였습니다. 이용에 참고해주세요.

뷰 생각 안하고 오래 쉬실분은 가성비 최고인듯합니다.
서울서 교통편하고 시설도 좋은 편인 노보텔 호캉스 👍더보기",2022. 02. 26,2022. 02. 26,175
82,노보텔 앰배서더 서울 용산,5,좋은 숙박했어요,2022. 02. 26,2022. 02. 26,8
83,노보텔 앰배서더 서울 용산,5,깔끔하니 좋아요,2022. 02. 26,2022. 02. 26,8
84,노보텔 앰배서더 서울 용산,5,"늘 만독해요! 또 가고 싶어요 .. 고층은 잘 안해줘요 ㅠㅠ 
저번달 가고 또갔는데 이번에는 원하는 뷰를 안주셨어요
그래도 컨디션 만족 사람 많아요",2022. 02. 26,2022. 02. 26,82
85,노보텔 앰배서더 서울 용산,5,깔끔하고 조식이 맛있었어요8,2022. 02. 26,2022. 02. 26,15
86,노보텔 앰배서더 서울 용산,5,뷰가좋아요,2022. 02. 26,2022. 02. 26,5
87,노보텔 앰배서더 서울 용산,4,좋습니다요,2022. 02. 26,2022. 02. 26,5
88,노보텔 앰배서더 서울 용산,5,두번째 방문인데 위치도 좋고 쾌적합니다,2022. 02. 25,2022. 02. 25,21
89,노보텔 앰배서더 서울 용산,5,무척 추운 날이었는데..지하철하고 연결되어 있어서 춥지않게 다녀왔어요,2022. 02. 25,2022. 02. 25,38
90,노보텔 앰배서더 서울 용산,5,엄청좋인ㅇ농,2022. 02. 24,2022. 02. 24,6
91,노보텔 앰배서더 서울 용산,5,깨끗하고 좋아요! 기대이상입니다.,2022. 02. 24,2022. 02. 24,18
92,노보텔 앰배서더 서울 용산,5,재방문의사있습니당~*^^*,2022. 02. 24,2022. 02. 24,14
93,노보텔 앰배서더 서울 용산,5,항상 가지만 노보텔만한 곳이 없습니다,2022. 02. 24,2022. 02. 24,20
94,노보텔 앰배서더 서울 용산,4,나쁘지않습니당,2022. 02. 23,2022. 02. 23,7
95,노보텔 앰배서더 서울 용산,5,너무나 좋고 조식도 조금 차가운거 빼곤 맛있었어요 재방문이였지만 위치도 시설도 좋았던 호텔! 추천합니다,2022. 02. 23,2022. 02. 23,57
96,노보텔 앰배서더 서울 용산,5,"침대 푹신하고 좋아요, 조금 더 깨끗했으면 좋겠어요",2022. 02. 23,2022. 02. 23,28
97,노보텔 앰배서더 서울 용산,3,5성급에 넷플 없는게 너무 아쉽네요ㅠㅠ,2022. 02. 23,2022. 02. 23,21
98,노보텔 앰배서더 서울 용산,5,좋아요오오옹,2022. 02. 23,2022. 02. 23,6
99,노보텔 앰배서더 서울 용산,5,좋았습니다,2022. 02. 23,2022. 02. 23,5
100,노보텔 앰배서더 서울 용산,5,좋았어요 또 가고싶어요!!,2022. 02. 22,2022. 02. 22,14
101,노보텔 앰배서더 서울 용산,5,매우만족스럽습니다,2022. 02. 22,2022. 02. 22,9
102,노보텔 앰배서더 서울 용산,3,"후기 안좋은지 모르고 예약했다가 기분만 상했네요..일단 프론트에 있는 남성 직원분 서비스 마인드가 별로 없으신거 같고 직원들끼리 말이 달라서 황당했습니다. 객실도 침구류 청소가 잘 안된건지 누워있다 저녁에 보니 두드러기가 났더라구요... 
위치가 용산이고 밖에 뷰가 트여있는거 빼곤 별로 좋은점을 모르겠어요.. 
그래도 전체적인 분위기나 건물시설은 좋았습니다...",2022. 02. 22,2022. 02. 22,203
103,노보텔 앰배서더 서울 용산,4,후기가 별로라 걱정 했는데 너무 좋았습니다! 또 가고 싶어요!,2022. 02. 21,2022. 02. 21,34
104,노보텔 앰배서더 서울 용산,5,깔끔하고 좋았어요!,2022. 02. 21,2022. 02. 21,10
105,노보텔 앰배서더 서울 용산,5,"추천입니당!
뷰도 진짜 좋구 룸컨디션도 좋아용ㅋㅋㅋㅋㅋ
특히 노보!! 노보 너무 귀여워요
배달도 척척 해주고 사용해보니까 편했습니당
제주친구가 서울 놀러와서 어디서 잘까 고민했는데 노보텔 예약하길 잘했습니당!
덕분에 좋은 추억 만들었습니당더보기",2022. 02. 21,2022. 02. 21,136
106,노보텔 앰배서더 서울 용산,5,만족합니다.,2022. 02. 21,2022. 02. 21,6
107,노보텔 앰배서더 서울 용산,5,편하게 푹 쉬었습니다.,2022. 02. 21,2022. 02. 21,12
108,노보텔 앰배서더 서울 용산,5,역시 드래곤시티,2022. 02. 20,2022. 02. 20,8
109,노보텔 앰배서더 서울 용산,4,직원분들도 엄청 친절하시고 방도 깨끗하고 너무 좋았습니다~,2022. 02. 20,2022. 02. 20,32
110,노보텔 앰배서더 서울 용산,5,좋앗습니다~ 가성비가 넘좋네요!!!,2022. 02. 20,2022. 02. 20,19
111,노보텔 앰배서더 서울 용산,4,체크인 된 방에 전기가 들어오지 않아 당황했지만 바로 오셔서 해결해주고 가셨어요~ 잘쉬다갑니다 주말은 정말 사람이 많네여,2022. 02. 20,2022. 02. 20,67
112,노보텔 앰배서더 서울 용산,5,"어메니티, 침대 다 좋습니당. 다만 프론트에서 체크인 시간이 최소 20분은 생각해야 되서 그게 조금 불편했지만, 객실 내부는 청결하고 5성답게 구성되어 좋았습니다! 뷰는 어차피 보지 않을거라 신경은 안썼는데 야놀자 플랫폼에서 구성을 고층 / 저층뷰로 나누어 가격대를 나누는게 형평성이 있을 것으로 생각됩니당. 솔직히 웬만하면 누구나 더 좋은 방을 쓰고싶긴 하니까요! 용산역에서 3번출구로 나오면 바로 드래곤시티라 접근성도 좋구요. 
서울에 볼 일이 있어서 오시는 분 들 중에 기차를 타고 이동하시는 분들에게는 가격적인 면과 시간적인 면을 고려했을 때 제일 합당한 숙소라고 생각됩니당.더보기",2022. 02. 20,2022. 02. 20,329
113,노보텔 앰배서더 서울 용산,5,너무너무 만족했어요,2022. 02. 20,2022. 02. 20,10
114,노보텔 앰배서더 서울 용산,5,최고 가성비,2022. 02. 20,2022. 02. 20,6
115,노보텔 앰배서더 서울 용산,5,할인받아 저렴한가격에 잘쉬다갑니다,2022. 02. 19,2022. 02. 19,18
116,노보텔 앰배서더 서울 용산,5,객실 내 창문이 없고 공조시스템 통해서만 환기가 되어 불편했습니다. 그 외 시설이나 조식은 만족스러웠네요~!,2022. 02. 19,2022. 02. 19,60
117,노보텔 앰배서더 서울 용산,5,"최고의 시설과 편안함
조용하고 깨끗하고 친절함까지",2022. 02. 19,2022. 02. 19,27
118,노보텔 앰배서더 서울 용산,5,숙소도 넘 좋았고 뷰도 좋았어요! 침대가 너무 푹신해서 바로 잠에 들었답니다••• 다음에 또 방문하고싶어요,2022. 02. 19,2022. 02. 19,59
119,노보텔 앰배서더 서울 용산,5,"진짜 가성비 짱짱 호텔 
시설도 깨끗하고 수영장도 잘 되어있고
조식도 괜찮은데 가격은 진짜 얼마 안해서
다음에 또 갈 예정입니다! 근처에 아이파크몰도 있어서 구경도 하고 재미있게 놀다 왔어요 ㅎㅎ",2022. 02. 19,2022. 02. 19,109
120,노보텔 앰배서더 서울 용산,5,조아요조아요,2022. 02. 18,2022. 02. 18,6
121,노보텔 앰배서더 서울 용산,5,"딸기도 맛있고 좋았어요
다음에 딸기뷔페 + 숙박해봐야겠어요",2022. 02. 17,2022. 02. 17,32
122,노보텔 앰배서더 서울 용산,5,뷰가좋아요,2022. 02. 17,2022. 02. 17,5
123,노보텔 앰배서더 서울 용산,5,좋았습니다,2022. 02. 16,2022. 02. 16,5
124,노보텔 앰배서더 서울 용산,5,"이 노보텔 엠베서더 호텔은 정말 강추드립니다..
부대 시설도 너무나도 잘 되어있구 가족단위로 와도 좋을거같다는 생각이 들었어요. 우선적으로 호텔 음식이 너무나도 맛있기도하고 여러 패키지들이 있으니 잘 확인해보시구 이용해보시면 좋을거같습니다. 또 침대 컨디션이나 룸서비스가 제일 마음에 들었던거같습니다. 항상 편하게 이용할 수 있도록 해주시는 모든 관계자분들 감사합니다",2022. 02. 16,2022. 02. 16,205
125,노보텔 앰배서더 서울 용산,4,방음이 잘 안되는 느낌. 화장실만 상단의 뜷려있는건 에러인듯,2022. 02. 16,2022. 02. 16,33
126,노보텔 앰배서더 서울 용산,3,방음 안됨 요청한 서비스는 딜레이가 너무 심해서 취소하고 정작 밤에 벨 누르길래 놀라서 봤더니 요청도안한 빼먹은 비품 가져다준다고... 주차 직원이 제일 친절했어요,2022. 02. 16,2022. 02. 16,91
127,노보텔 앰배서더 서울 용산,4,"기대보다는 조금 아쉬워요 
너무 건조했어요 ㅠ",2022. 02. 15,2022. 02. 15,25
128,노보텔 앰배서더 서울 용산,4,방도 크고 좋습니다,2022. 02. 15,2022. 02. 15,10
129,노보텔 앰배서더 서울 용산,5,정말 좋았습니다 야경맛집!,2022. 02. 15,2022. 02. 15,14
130,노보텔 앰배서더 서울 용산,4,"주말이라그런지 로비에 웨이팅하는 사람이 너무 많았어요 3시체크인인데 15분전에 갔는데도 체크인 대기인원이 무려 65팀...
거의 4시 가까운 시간에 체크인을 했다는거...
그리고 스탠다드룸이라 그런건지 한강뷰가 한강뷰가 아닌, 공터뷰 느낌이라 해야하나?
뭐..날씨도 안좋아서 어차피 야경이 별루였을거라 뷰는 크게 신경쓰지 않았어요~
청소도 깔끔했고 침대도 푹신해서 만족스러웠던 하루를 보낸것같네요~
담에 또 가고싶어요^-^더보기",2022. 02. 14,2022. 02. 14,239
131,노보텔 앰배서더 서울 용산,5,용산역과 연계성이 좋고 뷰와 룸컨디션이 훌륭했습니다. 칫솔 치약 이용이 좀 불편한거 빼고요,2022. 02. 14,2022. 02. 14,50
132,노보텔 앰배서더 서울 용산,5,깨끗하네요,2022. 02. 14,2022. 02. 14,5
133,노보텔 앰배서더 서울 용산,5,마음에 들어요!,2022. 02. 14,2022. 02. 14,8
134,노보텔 앰배서더 서울 용산,5,위치좋고 친절합니다 다만 쇼파에 우유? 같은 이물질이 좀.... 나머지는 만족했어요,2022. 02. 14,2022. 02. 14,46
135,노보텔 앰배서더 서울 용산,5,객실상태 양호하고 잘 머물다 갑니다,2022. 02. 13,2022. 02. 13,19
136,노보텔 앰배서더 서울 용산,5,"숙소, 조식 다 만족했습니다",2022. 02. 13,2022. 02. 13,15
137,노보텔 앰배서더 서울 용산,1,"옆방이랑 연결 된 방 배정 받았는데, 
옆방에서 문 열려고 난리쳐서 문 다그닥거리는 소리 다 영상으로 찍을정도 ㅜㅜ... 아침부터 잠 다 깼습니다
 또 청결 진짜 ..심각 먼지 알레르기로 두드러기 났습니다 사진 잘 보세요. 너무 심해서 다신 안가고 싶어요 옆방 소음도 커무 크고",2022. 02. 13,2022. 02. 13,155
138,노보텔 앰배서더 서울 용산,5,좋아요~~,2022. 02. 12,2022. 02. 12,5
139,노보텔 앰배서더 서울 용산,5,좋은가격으로 친구들과 재미있게 보냈습니다,2022. 02. 12,2022. 02. 12,22
140,노보텔 앰배서더 서울 용산,5,커넥팅룸으로 친구들과 좋은시간 보냈어요,2022. 02. 12,2022. 02. 12,21
141,노보텔 앰배서더 서울 용산,5,만족합니다,2022. 02. 12,2022. 02. 12,5
142,노보텔 앰배서더 서울 용산,5,Gooooood,2022. 02. 11,2022. 02. 11,8
143,노보텔 앰배서더 서울 용산,5,뷰가 좋아요,2022. 02. 10,2022. 02. 10,6
144,노보텔 앰배서더 서울 용산,2,"방 청결 상태는 머리카락을 봐서 좋지는 않았습니다.
타올도 샤워타올만 있었구요.
결정적으로 화장실 미닫이문이 고장나서 기사님들이 드릴로 고쳐주시고 갔습니다.
5성급은 절대 아닌 거 같습니다.
뭐 다행히도 호텔도 무늬만 5성급이라는 걸 아는지 가격이 저렴하네요.
그런데 여기 음식은 미쳤습니다. 
하루 있으면서 두번 시켜먹었는데 제가 먹은 호텔 음식 중에 이렇게 기억남는 음식은 없었습니다.
한식, 스테이크 모두 맛있었어요. 가격도 타호텔대비 저렴하고요.
이 호텔에 머무는 동안 여러 감정이 교차했네요.더보기",2022. 02. 10,2022. 02. 10,283
145,노보텔 앰배서더 서울 용산,5,좋은날 감사히 잘지냤습니다,2022. 02. 10,2022. 02. 10,14
