,hotel,star,review,date,real_date,length
24,"파라다이스호텔&리조트,파라다이스시티",5,"호캉스를 즐기는 최고의 선택이네요
가족 모두 만족해서 좋았습니다
수영장에서 즐기는 석양이 좋습니다",2022. 01. 26,2022. 01. 26,54
25,"파라다이스호텔&리조트,파라다이스시티",4,"좋았던 점

1. 호텔 규모가 정말 크고 다양한 부대시설(워터파크, 스파, 작은 놀이공원, 게임존 등)이 있어서 호텔 내에서만 놀기 딱 좋았습니다. 호캉스에 특화된 호텔이라고 느꼈어요. 특히 씨메르와 원더박스가 재밌었어요! 사파리파크라고 하는 게임존도 시간때우기 좋습니다 
2. 씨메르: 들어가면 보이는 풀장을 포함해서 스파, 인피니티풀, 워터슬라이드까지 꽤 큰 규모입니다. 전체적으로 잘 꾸며져있어서 사진찍기도 좋았고 워터슬라이드도 재밌었어요! 개인적으로 파라다이스시티에 오는 가장 큰 이유라고 생각합니다.
3. 원더박스: 호텔델루나 촬영장소라고해서 흥미롭게 구경했습니다. 놀이기구 수준은 아이들이 탈만하고 분위기가 예뻐서 사진찍기 좋았어요. 1층에서는 게임을, 2층에서는 놀이기구를 탈수있는데 다양한 게임이 있어서 좋았어요
4. 객실은 크고 넓어서 좋았습니다. 디럭스룸이었는데도 화장실이 상당히 크고 넓었어요. 뷰는 바닷가가 아니라서 크게 관심있게보지는 않았습니다. 
5. 셔틀버스: 자차를 이용한다면 이동하는데 무리가 없겠지만 대중교통을 이용하신다면 교통이 좋지는 않습니다. 이를 위해 호텔에서 30분 간격으로 셔틀버스를 운영하니 활용하시면 편할 것 같아요

아쉬웠던 점

1. 객실 화장실에서 하수구 냄새가 납니다. 청결도는
좋아보였는데.. 개선이 필요할 것 같습니다
2. 조식은 규모에 비해 크게 만족스럽지는 않았습니다. 호텔 규모에 맞는 더 다양한 종류의 음식과 퀄리티가 있었다면 좋았을 것 같아요. 
3. 아이폰 넷플릭스 지원이 안됩니다. 티비 자체도 스마트티비가 아니라서 영화를 볼수가없었네요... 이점이 제일 아쉬웠습니다

결론적으로는 추천합니다. 호캉스에 적격인 호텔입니다! 나중에 기회가 된다면 다시 오고싶어요!더보기",2022. 01. 26,2022. 01. 26,860
26,"파라다이스호텔&리조트,파라다이스시티",5,파라다이스시티는 천국도죠!! 방학이라 그런지 사람이 많았지만 가족과 좋은 여행이 되었습니다. 야놀자에서 좋은 가격으로 구매할 수 있어 더 좋았답니다. 다음에도 이용할게요!!♡,2022. 01. 26,2022. 01. 26,97
27,"파라다이스호텔&리조트,파라다이스시티",5,"최고입니다. 서비스  시설, 음식 맛도 최고~",2022. 01. 24,2022. 01. 24,25
28,"파라다이스호텔&리조트,파라다이스시티",5,"최고의 호텔이지요^^ 1박만 한게 너무나 아쉽습니다. 다음에는 꼬옥 2박이상 하고 싶네요.
그랜드프리미엄이라서 완전 넓고 쾌적했어요. 내년에도 또또또 방문할게요. 감사합니다~~#^^",2022. 01. 23,2022. 01. 23,101
29,"파라다이스호텔&리조트,파라다이스시티",5,집에서 가까운 곳에 이렇게 좋은 호텔이 있으니 너무 좋네요! 다음에는 호텔 멤버쉽 가입해서 자주 이용하고 싶어요 :),2022. 01. 23,2022. 01. 23,65
30,"파라다이스호텔&리조트,파라다이스시티",5,"아빠없이 아들과 함께하는 호캉스라서 솔직히 걱정했어요
근데 수영장에서 도와주시는 남자분이 너무 너무 착하셨다고 애기가 계속 얘기하더라구요ㅠㅠ
락커도 잘열어주시고 나가는길도 엄청 친절하게 알려주셨대요
엄청 마르신분인데 18일 오후6시에 들어갈때 8시30분에 나올때 도움주신 삼촌 친절상 받으셨음 좋겠어요❤
19일 씨메르에서 도와주신분도요!!
누가 더 친절하셨냐니까 두분 다 너무 잘해주셨다고 못고르더라구요ㅜㅜ
앞으로 아빠없이 아들이랑 수영장 가는거 겁내지 않아도 될거같아용ㅎㅎ
삼촌들 덕분에 좋은 추억만들 수 있었어요!!
감사합니다😊😊더보기",2022. 01. 20,2022. 01. 20,301
31,"파라다이스호텔&리조트,파라다이스시티",5,1박2일로 아이들과 즐겁게 보내다 왔습니다. 아이들과 추억만들기 좋은 호텔이네요~,2022. 01. 20,2022. 01. 20,45
32,"파라다이스호텔&리조트,파라다이스시티",4,즐겁게 잘 놀다갑니다,2022. 01. 20,2022. 01. 20,11
33,"파라다이스호텔&리조트,파라다이스시티",5,너무 좋았어요 특히 씨메르 이용할 수 있는 프로모션 진행해서 넘 잘 갔다온 것 같아요 👍🏻,2022. 01. 18,2022. 01. 18,50
34,"파라다이스호텔&리조트,파라다이스시티",5,가성비 생각하면 아깝지 않은 숙소가격 진짜 너무 좋았어요,2022. 01. 18,2022. 01. 18,31
35,"파라다이스호텔&리조트,파라다이스시티",2,"방에 체크인 했을때 어메니티도 하나도 안채워있어서 따로 연락드리고 난방도 안나와서 밤에 난방 수리해주시는분도 찾아오시고.. 
편하게 지내야 할 방에 몇번이나 들어오셨다 나가셨다.
식당에서 음식 주문하려고 하는데 행사팀와서 주문이 불가능하다? 그게 말이 됩니까? 호텔을 이용하러 온 고객은 무시당해야 되는건가요?
기분좋게 온 호캉스인데 매우 불편했어요더보기",2022. 01. 17,2022. 01. 17,198
36,"파라다이스호텔&리조트,파라다이스시티",5,"시설 최상에 친절합니다
호텔안에서 할 수 있는 컨텐츠가 많아서 좋아요
겨울에 노천온천처럼 수영즐길 수 있어요",2022. 01. 15,2022. 01. 15,60
37,"파라다이스호텔&리조트,파라다이스시티",5,역시좋았어요,2022. 01. 15,2022. 01. 15,6
38,"파라다이스호텔&리조트,파라다이스시티",5,조아용ㅎㅎ,2022. 01. 15,2022. 01. 15,5
39,"파라다이스호텔&리조트,파라다이스시티",4,오랜만에 힐링하고 좋은 시간 보내고 왔습니다 야놀자 첨 이용이였는데 만족합니다,2022. 01. 11,2022. 01. 11,43
40,"파라다이스호텔&리조트,파라다이스시티",5,크고 넓고 좋아요~,2022. 01. 10,2022. 01. 10,10
41,"파라다이스호텔&리조트,파라다이스시티",5,가성비 너무 훌륭합니다 즐길 수 있는 시설이 많아서 너무 재밌었어요! 재방문의사 100%입니다  아기있는 가족들끼리 방문하면 모두 만족할만한 호텔입니다!~,2022. 01. 08,2022. 01. 08,86
42,"파라다이스호텔&리조트,파라다이스시티",5,호캉스중 최고입니다.후회없어요,2022. 01. 08,2022. 01. 08,16
43,"파라다이스호텔&리조트,파라다이스시티",5,좋았어요~,2022. 01. 07,2022. 01. 07,5
44,"파라다이스호텔&리조트,파라다이스시티",5,굿굿굿굿굿,2022. 01. 04,2022. 01. 04,5
45,"파라다이스호텔&리조트,파라다이스시티",5,"너무나 좋았던 호텔
가족들과 연인들이 모두 행복할 수 있는 호텔 같아요!
대박 만족하고 갑니다!",2021. 12. 31,2021. 12. 31,53
46,"파라다이스호텔&리조트,파라다이스시티",5,호캉스의 끝판왕,2021. 12. 30,2021. 12. 30,8
47,"파라다이스호텔&리조트,파라다이스시티",4,다 좋았어요 볼거리 놀거리가 다양합니다. 다만 한가지 아쉬운점은 체크인시 직원의 말투와 행동들이 마음을 상하게 하여 남깁니다.,2021. 12. 24,2021. 12. 24,70
48,"파라다이스호텔&리조트,파라다이스시티",5,너무 좋았습니다 :) 무엇보다 서비스 최고 !,2021. 12. 12,2021. 12. 12,25
49,"파라다이스호텔&리조트,파라다이스시티",5,부대시설도 많고 즐길것도 많은 최고의 호텔이었어요,2021. 11. 18,2021. 11. 18,27
50,"파라다이스호텔&리조트,파라다이스시티",5,가족들이 매우 좋아했습니다,2021. 11. 16,2021. 11. 16,14
51,"파라다이스호텔&리조트,파라다이스시티",4,생각했던거보다 직원들 서비스가 좋진 않았지만 수영장 시설이 좋아서 씨메르 추천합니다,2021. 11. 16,2021. 11. 16,46
52,"파라다이스호텔&리조트,파라다이스시티",5,♡♡♡♡♡♡,2021. 11. 12,2021. 11. 12,6
53,"파라다이스호텔&리조트,파라다이스시티",5,다 좋았던것 같아요. 조식먹고 확진자랑 동선겹쳤다고 연락온거 빼면,2021. 11. 09,2021. 11. 09,36
54,"파라다이스호텔&리조트,파라다이스시티",5,다시 오고 싶은 곳이예요~~^^,2021. 11. 05,2021. 11. 05,17
55,"파라다이스호텔&리조트,파라다이스시티",5,최고입니다!,2021. 11. 01,2021. 11. 01,6
56,"파라다이스호텔&리조트,파라다이스시티",3,"수영장 좋아요 음식
맛있어요",2021. 10. 31,2021. 10. 31,15
57,"파라다이스호텔&리조트,파라다이스시티",5,최고죠 역시 오성,2021. 10. 28,2021. 10. 28,9
58,"파라다이스호텔&리조트,파라다이스시티",5,세가족의 첫호캉스 잘놀다가 갑니다,2021. 10. 25,2021. 10. 25,18
59,"파라다이스호텔&리조트,파라다이스시티",5,"최고
부산 힐튼과 투탑",2021. 10. 24,2021. 10. 24,12
60,"파라다이스호텔&리조트,파라다이스시티",5,너무너무 조아요 ㅋㅋㅋ,2021. 10. 21,2021. 10. 21,12
61,"파라다이스호텔&리조트,파라다이스시티",5,너무 좋아요,2021. 10. 16,2021. 10. 16,6
62,"파라다이스호텔&리조트,파라다이스시티",5,두번째 방문 침구류 너무 좋아요 잘 쉬다 갑니다,2021. 10. 09,2021. 10. 09,26
63,"파라다이스호텔&리조트,파라다이스시티",5,조아요~~~~,2021. 10. 07,2021. 10. 07,7
64,"파라다이스호텔&리조트,파라다이스시티",5,마카오 온듯한 느낌이였어요  좋았어요,2021. 10. 07,2021. 10. 07,20
65,"파라다이스호텔&리조트,파라다이스시티",5,아주 만족합니다.,2021. 10. 04,2021. 10. 04,9
66,"파라다이스호텔&리조트,파라다이스시티",5,역시 유명한 이유를 알겠더라구요! 서비스도 너무 좋았고 알차게 잘 놀다 왔습니다 :-),2021. 09. 30,2021. 09. 30,48
67,"파라다이스호텔&리조트,파라다이스시티",5,너무좋았습니다,2021. 09. 22,2021. 09. 22,7
68,"파라다이스호텔&리조트,파라다이스시티",5,파라다이스 그 자체입니다. 호캉스의 끝판왕,2021. 09. 18,2021. 09. 18,23
69,"파라다이스호텔&리조트,파라다이스시티",5,여기 가세요 꼬기요,2021. 09. 11,2021. 09. 11,10
70,"파라다이스호텔&리조트,파라다이스시티",5,역시파라다이스는 3번째와도 좋아용,2021. 09. 11,2021. 09. 11,18
71,"파라다이스호텔&리조트,파라다이스시티",5,국내외 호텔 통틀어서 제일 좋았어요. 조식은 부산 파라다이스가 더 맛있긴합니다.,2021. 09. 09,2021. 09. 09,44
72,"파라다이스호텔&리조트,파라다이스시티",5,정말 말모...^^ 개좋지요,2021. 09. 06,2021. 09. 06,15
73,"파라다이스호텔&리조트,파라다이스시티",5,잘쉬다갑니다,2021. 09. 02,2021. 09. 02,6
74,"파라다이스호텔&리조트,파라다이스시티",5,너무 좋았습니다. 아이와 함께 최고에요,2021. 08. 26,2021. 08. 26,21
75,"파라다이스호텔&리조트,파라다이스시티",5,아이와 가기 최고입니다.,2021. 08. 26,2021. 08. 26,13
76,"파라다이스호텔&리조트,파라다이스시티",5,고급스럽고 넘 좋았습니다,2021. 08. 22,2021. 08. 22,13
77,"파라다이스호텔&리조트,파라다이스시티",5,그냥 너무좋았어요 너무너무’ㅜㅜ또갈거예여 행벅해써여 감사합니당,2021. 08. 20,2021. 08. 20,34
78,"파라다이스호텔&리조트,파라다이스시티",3,"가족단위 가시는게 좋구요
식사  지출  생각하셔야합니다",2021. 08. 16,2021. 08. 16,30
79,"파라다이스호텔&리조트,파라다이스시티",5,좋아요 좋습니다,2021. 08. 14,2021. 08. 14,8
80,"파라다이스호텔&리조트,파라다이스시티",5,역시 좋아요^^,2021. 08. 10,2021. 08. 10,8
81,"파라다이스호텔&리조트,파라다이스시티",5,파라다이스 시티 좋은거야 말해 모해요💜 타업체 다 비교해 가장 좋은 가격에 풀패키지로 잘 쉬고 왔습니다~~,2021. 08. 04,2021. 08. 04,59
82,"파라다이스호텔&리조트,파라다이스시티",5,"객실이 깨끗하고, 직원들이 친절합니다. 내부에 시설이 많아 좋았어요.",2021. 07. 27,2021. 07. 27,38
83,"파라다이스호텔&리조트,파라다이스시티",5,"객실이 깨끗하고, 직원들이 친절합니다. 내부에 시설이 많아 좋았어요.",2021. 07. 27,2021. 07. 27,38
84,"파라다이스호텔&리조트,파라다이스시티",5,"애기들 데리고 맘먹고 놀러간건데 규모자체가 웅장하고 서비스 완전 만족합니다! 특히 수영장이 사람이 많지도 않고 시설이 넓어서 아이들이 넘 즐거워해서 만족도 최상이었습니다! 기회된다면 조만간 또 방문예정입니다
모두 만족이요",2021. 07. 23,2021. 07. 23,123
85,"파라다이스호텔&리조트,파라다이스시티",5,말해 뭐해요 .. 우리나라에 이만한 호텔 없을듯 합니다 올 때마다 너무 만족하고 가요,2021. 07. 14,2021. 07. 14,47
86,"파라다이스호텔&리조트,파라다이스시티",5,객실 청결하고 이용하기 편했습니다,2021. 07. 12,2021. 07. 12,18
87,"파라다이스호텔&리조트,파라다이스시티",4,!!!!!!!,2021. 07. 11,2021. 07. 11,7
88,"파라다이스호텔&리조트,파라다이스시티",5,역시 최고였어요 호텔시설도 레스토랑도 직원분들도 최고 👍🏻너무 잘쉬고갔습니다 ㅎㅎ,2021. 07. 05,2021. 07. 05,45
89,"파라다이스호텔&리조트,파라다이스시티",5,완벽한하루,2021. 07. 03,2021. 07. 03,5
90,"파라다이스호텔&리조트,파라다이스시티",4,"화장실에서 변기가 자꾸 내려가서
잠을 잘 못잤어요",2021. 06. 30,2021. 06. 30,27
91,"파라다이스호텔&리조트,파라다이스시티",5,"호텔 상태는 구지 얘기하지않아도 알것같습니다.
수영장에 사람이 많고 주변에 뭐가 없는것이 단점이라면 단점",2021. 06. 30,2021. 06. 30,58
92,"파라다이스호텔&리조트,파라다이스시티",4,좋았어용!,2021. 06. 21,2021. 06. 21,5
93,"파라다이스호텔&리조트,파라다이스시티",5,날베드 벗 비싸,2021. 06. 19,2021. 06. 19,8
94,"파라다이스호텔&리조트,파라다이스시티",2,"후기가 너무 좋기도했고 다녀온사람도 좋다고했어서 기대를 많이 해서 그런가 전 별로였어요..ㅠㅠ
숙박하기전날 예약해서 그런가 제일 끝방배정받았고, 객실안에 카펫이 있어서 별로였어요. 왠지 더러운 느낌. 변기있는곳 전화기엔 안닦았는지 먼지가 있었구요
애들델꼬 많이 간다는데 솔직히 애기델꼬 갈만한곳은 아닌것같아요. 욕조있는곳 샤워기가 직사각형모양이라 애기 머리감기기도 불편했구요
평일임에도 수영장엔 사람이 많았고 비치타올에서 바퀴새끼죽어있는거 발견했고 실내에만 있었는데 물을 갈지않으니 이물질 떠있구ㅜㅜ
밥먹을곳도 마땅치않았던게 푸드코트...여기서 두번먹었는데 돈아깝더라구요
온더플레이트는 디너갔더니 예약꽉차서 예약안하면 먹기힘들더라구요 다음날 런치 예약하고 갔는데 가짓수는 적었으나 맛은 좋았어요 다만 많이 못먹었고 케익류.. 못먹어서 더 아쉽...
가격이 조금 세지만 괜찮은것같아요 저라면 다음번엔 그냥 부페만이용하러 갈것같아요
호텔은 낸돈에 비해 너무 실망을 해서요ㅠㅠ더보기",2021. 06. 17,2021. 06. 17,490
95,"파라다이스호텔&리조트,파라다이스시티",5,좋았어요!,2021. 06. 12,2021. 06. 12,5
96,"파라다이스호텔&리조트,파라다이스시티",5,파라다이스,2021. 06. 05,2021. 06. 05,5
97,"파라다이스호텔&리조트,파라다이스시티",5,또가고싶습니다,2021. 05. 30,2021. 05. 30,7
98,"파라다이스호텔&리조트,파라다이스시티",4,"전반적으로 만족스러웠던 호캉스였습니다. 
또 오고 싶긴한데, 다음에는 좀 한가했으면 좋겠네요.. 
가족단위, 그것도 애기들이 많아서 수영장은 너무 번잡스러웠고 오션월드 같았어요. 
코로나라서 클럽라운지를 열지 않는게 좀 아쉽긴 했지만.. 
그래도 이것저것 시설도 많아서 이용할수있는게 많았고, 친절하시고 원하는거 있으면 바로바로 갖다주셔서 좋았어요.더보기",2021. 05. 28,2021. 05. 28,198
99,"파라다이스호텔&리조트,파라다이스시티",5,좋아요 ㅎㅅ,2021. 05. 28,2021. 05. 28,6
100,"파라다이스호텔&리조트,파라다이스시티",4,또 오고 싶어요,2021. 05. 27,2021. 05. 27,8
101,"파라다이스호텔&리조트,파라다이스시티",4,너무 좋았습니당 ㅎㅎ,2021. 05. 20,2021. 05. 20,11
102,"파라다이스호텔&리조트,파라다이스시티",5,아기와 재미있게 놀다갑니다.,2021. 05. 17,2021. 05. 17,15
103,"파라다이스호텔&리조트,파라다이스시티",5,맘에들어요,2021. 05. 09,2021. 05. 09,5
104,"파라다이스호텔&리조트,파라다이스시티",5,"첫체크인이 좀 힘들긴 했어요 사람들이 많아서 1시간정도 기다렸고 줄을서서 기다리고   좀 지치더라구요
나머지 시설들과 친절도 등은 대체적으로 만족했어요
역시 아이와같이 호캉스 즐기기 좋더라구요",2021. 05. 09,2021. 05. 09,107
105,"파라다이스호텔&리조트,파라다이스시티",5,"탁월한 선택이였습니다~
씨메르를 이용할수 없어서 아쉬웠지만 다른 모든건 만족스러웠습니다. 시설 청결하고 좋았어여^^",2021. 05. 07,2021. 05. 07,64
106,"파라다이스호텔&리조트,파라다이스시티",5,좋았읍니다....... 행복한휴가잘보내고왔읍니다.....,2021. 05. 07,2021. 05. 07,31
107,"파라다이스호텔&리조트,파라다이스시티",5,잘 놀았습니다,2021. 05. 05,2021. 05. 05,7
108,"파라다이스호텔&리조트,파라다이스시티",5,증말 좋았어요 온더플레이트 부페 최고,2021. 05. 05,2021. 05. 05,20
109,"파라다이스호텔&리조트,파라다이스시티",5,매년 가는 곳,2021. 04. 26,2021. 04. 26,7
110,"파라다이스호텔&리조트,파라다이스시티",5,좋습니다요,2021. 04. 25,2021. 04. 25,5
111,"파라다이스호텔&리조트,파라다이스시티",5,시설 너무 좋아요~^^,2021. 04. 22,2021. 04. 22,12
112,"파라다이스호텔&리조트,파라다이스시티",5,코로나 때문에 씨메르 이용못했지만 다음에 또 오고싶어요 호텔중에 최고,2021. 04. 22,2021. 04. 22,38
113,"파라다이스호텔&리조트,파라다이스시티",5,시설 매우 좋아요!,2021. 04. 20,2021. 04. 20,10
114,"파라다이스호텔&리조트,파라다이스시티",5,아주만족합니다,2021. 04. 19,2021. 04. 19,7
115,"파라다이스호텔&리조트,파라다이스시티",5,직원분들도 다 친절하고 시설도깨끗하고 너무 좋았습니다!ㅎㅎ,2021. 04. 19,2021. 04. 19,32
116,"파라다이스호텔&리조트,파라다이스시티",5,진짜 호캉스하기 너무 좋은 곳이에요,2021. 04. 16,2021. 04. 16,19
117,"파라다이스호텔&리조트,파라다이스시티",5,친절하고 시설도 좋고 좋았어요,2021. 04. 16,2021. 04. 16,16
118,"파라다이스호텔&리조트,파라다이스시티",5,모든것이 완벽했던 호캉스였습니다. 또 조만간 방문합니다,2021. 04. 12,2021. 04. 12,30
119,"파라다이스호텔&리조트,파라다이스시티",5,"코로나시기라 다양한 시설을 이용하지는 못했지만 가족들과 좋은시간 보내며 편히 쉼을 갖을수 있었어요.
직원분들 모두의 친절함이 매우 인상깊었네요~
후에 씨메르 이용하러 다시 한번 방문하고파요~",2021. 04. 12,2021. 04. 12,106
120,"파라다이스호텔&리조트,파라다이스시티",5,최고입니다,2021. 04. 10,2021. 04. 10,5
121,"파라다이스호텔&리조트,파라다이스시티",5,조식도. 맛있어요. 7시30분 전에 가셔야 자리 여유있어요,2021. 04. 10,2021. 04. 10,32
122,"파라다이스호텔&리조트,파라다이스시티",5,넘좋아요 2박하세요,2021. 04. 10,2021. 04. 10,10
123,"파라다이스호텔&리조트,파라다이스시티",5,시설은 이름 그대로 정말 파다라이스였어요 객실도 넓고 수영장도 좋고 로비도 화려하고 좋았어요 다만 조식이 가짓수는 많은데 딱히 먹을만한 건 없고 전체적으로 간이 너무 쎄서 많이 못먹어서 아쉽네요,2021. 04. 10,2021. 04. 10,108
124,"파라다이스호텔&리조트,파라다이스시티",5,"금액대가 있지만, 그만한 경험을 할 수 있는 곳 같습니다.",2021. 04. 09,2021. 04. 09,32
125,"파라다이스호텔&리조트,파라다이스시티",5,쵝오!!!!!!!!,2021. 04. 08,2021. 04. 08,10
126,"파라다이스호텔&리조트,파라다이스시티",5,"매번 갈때마다 너무너무 좋아요 ㅠㅠ 특히 on the plate 조식은 진짜 환상적 ㅠㅠ 조식먹으러 간다고해도 과언이 아니에요. 다음에 또 방문,, 제 인생 호캉스 장소 진짜 짱짱 ㅠㅠ❤️",2021. 04. 06,2021. 04. 06,105
127,"파라다이스호텔&리조트,파라다이스시티",5,너므 젛아요,2021. 04. 06,2021. 04. 06,6
128,"파라다이스호텔&리조트,파라다이스시티",5,최고였습니다,2021. 04. 04,2021. 04. 04,6
129,"파라다이스호텔&리조트,파라다이스시티",5,5성급 호텔답게 편하게 잘쉬고 갑니다,2021. 04. 04,2021. 04. 04,20
130,"파라다이스호텔&리조트,파라다이스시티",5,"항상 갈때마다 완벽합니다.
서비스, 룸컨디션, 부대시설까지 완벽입니다",2021. 04. 04,2021. 04. 04,38
131,"파라다이스호텔&리조트,파라다이스시티",5,숙소 깔끔하고 친절합니다!,2021. 03. 30,2021. 03. 30,14
132,"파라다이스호텔&리조트,파라다이스시티",5,굿이에요 굿,2021. 03. 30,2021. 03. 30,6
133,"파라다이스호텔&리조트,파라다이스시티",5,조식 너무 좋았습니다~,2021. 03. 29,2021. 03. 29,12
134,"파라다이스호텔&리조트,파라다이스시티",4,"체크인전날 도착예정시간을 7시로 했는데,체크인 하려고하니, 도착예정시간을 7시로 해주셔서 아직 객실이 준비 안됐다고 7시에 체크인 해야된다 하셔서 한시간반이나 텀이 생겨 어떡하지 하던 찰나, 다시 확인하시더니 7시체크잌&7시 체크아웃 페키지가 있어 그거랑 헷갈렸다고하셔서  고객님이 너무 자연스럽게 대답하셔서 이렇게 말씀하셔서 어이가없었는데 당연히 나는모르니까 대답만 햇을뿐인데 본인이 실수하고 잘못본것을 고객 탓하시고 체크아웃1시간 추가연장해주셔서 어이없었던게 조금 풀렀음,우리가 묵었던 객실은 골드윙,70008호 였는데 ,호텔가면 침구랑 화장실 머리카락있나 샅샅히 보는펀인데 ,화장실에 머리카락,베게속에 머리카락있었던게 베게커버에 다 비춰서 불결했음,전반적으로 그 객실에는 탁상도 얼룩덜룩하고 머리카락도 두개발견하고 화장실문도 그닥 깨끗하지않았음,ㅠㅠ 체크아웃도12시로 연장해준다 햇으면서 11시반쯤에 객실에 저나오더니 11시에 체크아웃인데 변동상황잇냐고 하시길래 체크이웃12시로 연장 해준신다 하셧다고 말하고나서 제대로 전달도 안해줬나 생각들엇음 이런것들만 빼면 재밌었음더보기",2021. 03. 29,2021. 03. 29,549
135,"파라다이스호텔&리조트,파라다이스시티",5,또 가고싶은 곳이예용!!,2021. 03. 27,2021. 03. 27,13
136,"파라다이스호텔&리조트,파라다이스시티",5,"깔끔하고 시설도 잘되어있어 구경하는데만 시간가는줄 몰랐습니다.
진원분들도워낙에 다들 친절하게 대해주셔서 너무 좋았습니다.",2021. 03. 27,2021. 03. 27,67
137,"파라다이스호텔&리조트,파라다이스시티",5,너무 잘 쉬고 잘 놀다왔어요,2021. 03. 26,2021. 03. 26,15
